DailyQCReport_R0026_20260622_092617


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2007
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,506,1,0.1980198,2051.662,1.718725,2055.99
Violet,SSC,283,-12,-4.067797,2033.886,3.874062,14198.64
Blue,SSC-B,134,2,1.515152,2023.053,3.242934,13329.09
Violet,V1 (428),326,-6,-1.807229,811.054,0.980859,865.4983
Violet,V2 (443),342,-11,-3.116147,1881.488,1.123041,1985.425
Violet,V3 (458),420,-18,-4.109589,2156.593,1.32289,2945.316
Violet,V4 (473),259,-6,-2.264151,2207.49,1.49155,3884.613
Violet,V5 (508),337,-8,-2.318841,2098.356,1.548624,4043.953
Violet,V6 (525),294,-6,-2,1543.569,1.62429,2582.35
Violet,V7 (542),390,-16,-3.940887,2075.446,1.850312,2883.256
Violet,V8 (581),672,-19,-2.749638,2465.324,2.312385,1746.406
Violet,V9 (598),541,-13,-2.34657,2329.929,2.347681,1256.242
Violet,V10 (615),424,-9,-2.078522,3339.727,2.372819,1150.802
Violet,V11 (664),344,-11,-3.098592,1349.756,2.243092,492.61
Violet,V12 (692),299,-7,-2.287582,1041.434,2.09872,281.9392
Violet,V13 (720),304,-8,-2.564103,1116.755,1.894718,180.4767
Violet,V14 (750),467,-17,-3.512397,950.278,1.755067,134.8309
Violet,V15 (780),535,-17,-3.07971,825.2125,1.466626,86.42831
Violet,V16 (812),432,-17,-3.786192,366.052,1.600509,34.1419
Blue,B1 (508),658,19,2.973396,228.0995,1.971441,401.6867
Blue,B2 (525),387,9,2.380952,279.0775,1.804897,444.5736
Blue,B3 (542),405,6,1.503759,1067.137,1.728378,1115.102
Blue,B4 (581),388,6,1.57068,1654.609,1.67141,1393.118
Blue,B5 (598),324,8,2.531646,1860.854,1.642609,1416.123
Blue,B6 (615),237,7,3.043478,1918.863,1.734179,1308.119
Blue,B7 (661),429,5,1.179245,1149.957,1.693095,720.9647
Blue,B8 (679),372,8,2.197802,940.0125,1.775832,516.1873
Blue,B9 (697),491,8,1.656315,1147.02,1.824125,484.825
Blue,B10 (717),366,2,0.5494506,775.501,1.820504,237.5975
Blue,B11 (738),286,3,1.060071,509.4505,2.047511,134.2579
Blue,B12 (760),405,6,1.503759,497.0825,1.948065,119.9197
Blue,B13 (783),478,0,0,389.8975,2.209643,85.5462
Blue,B14 (812),513,3,0.5882353,390.6935,2.242386,80.89991
Red,R1 (661),242,-11,-4.347826,401.0425,1.356999,1440.989
Red,R2 (679),309,-3,-0.9615385,1106.592,1.316539,2795.867
Red,R3 (697),391,-3,-0.7614213,2050.325,1.360804,1987.548
Red,R4 (717),370,-6,-1.595745,1923.456,1.37042,1262.294
Red,R5 (738),375,-7,-1.832461,1628.805,1.609772,1137.092
Red,R6 (760),389,-1,-0.2564103,1422.595,1.824548,798.4702
Red,R7 (783),866,20,2.364066,1584.61,2.521664,571.4202
Red,R8 (812),420,-11,-2.552204,782.7955,2.150235,251.7255


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-27.2,1.047434,0
Blue,0,1.107676,0
Red,27.6,0.9936568,0
FSC Area Scaling Factor,1.117714,Window Extension,2
Flow Rate,16.74
Temperature,21.38
