DailyQCReport_R0026_20240925_172642


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,581,30,5.444646,2027.769,0.77934,1972.854
Violet,SSC,433,19,4.589372,2016.344,1.185147,8571.247
Blue,SSC-B,176,-3,-1.675978,2025.308,4.185148,12805.65
Violet,V1 (428),472,18,3.964757,468.688,1.560826,841.0624
Violet,V2 (443),483,19,4.094828,1081.697,1.634072,1981.084
Violet,V3 (458),575,16,2.862254,1238.807,1.751711,2763.04
Violet,V4 (473),355,9,2.601156,1202.035,1.855994,3203.88
Violet,V5 (508),487,12,2.526316,1146.202,1.761513,3121.344
Violet,V6 (525),413,8,1.975309,829.524,1.837409,2126.004
Violet,V7 (542),538,6,1.12782,949.743,1.788595,2177.376
Violet,V8 (581),884,17,1.960784,1022.228,1.750837,1243.645
Violet,V9 (598),775,5,0.6493506,1226.73,1.588059,1182.39
Violet,V10 (615),568,7,1.247772,2133.996,1.688912,998.7812
Violet,V11 (664),472,15,3.282276,1021.66,1.509459,499.8078
Violet,V12 (692),448,17,3.944315,515.822,1.504329,234.5208
Violet,V13 (720),470,20,4.444445,501.164,1.491893,181.4996
Violet,V14 (750),757,33,4.558011,1257.873,1.442848,131.5324
Violet,V15 (780),806,26,3.333333,1821.509,1.58169,80.53585
Violet,V16 (812),572,13,2.325581,1374.886,1.972961,33.77748
Blue,B1 (508),759,12,1.606426,145.028,1.562004,365.2444
Blue,B2 (525),424,5,1.193317,134.737,1.384645,424.7811
Blue,B3 (542),449,-2,-0.443459,281.06,1.240663,1136.721
Blue,B4 (581),444,-1,-0.2247191,493.282,1.21054,1395.421
Blue,B5 (598),373,-5,-1.322751,699.067,1.449878,1393.907
Blue,B6 (615),273,-4,-1.444043,888.006,1.541925,1153.853
Blue,B7 (661),512,0,0,624.886,1.323876,666.0204
Blue,B8 (679),448,-3,-0.6651885,464.24,1.25908,475.8487
Blue,B9 (697),597,-1,-0.1672241,393.328,1.282769,431.3334
Blue,B10 (717),459,3,0.6578947,255.177,1.127857,212.7054
Blue,B11 (738),332,1,0.3021148,344.967,0.9783054,139.1405
Blue,B12 (760),479,-1,-0.2083333,582.358,1.010426,119.8238
Blue,B13 (783),564,3,0.5347593,626.605,1.242256,85.37718
Blue,B14 (812),611,-4,-0.6504065,1011.16,1.523082,78.60857
Red,R1 (661),359,32,9.785933,380.003,1.645368,1363.205
Red,R2 (679),445,33,8.009708,517.052,1.614262,2742.443
Red,R3 (697),547,43,8.531746,416.13,1.83471,2119.228
Red,R4 (717),503,32,6.794055,351.759,2.055125,1323.739
Red,R5 (738),514,33,6.860707,648.719,2.30648,1137.512
Red,R6 (760),580,38,7.01107,937.281,2.554464,749.3187
Red,R7 (783),1554,141,9.978768,1272.768,2.978405,520.2825
Red,R8 (812),576,34,6.273063,933.413,3.124995,243.0761


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-26.85,1.068154,0
Blue,0,1.160993,0
Red,27.45,1.027787,0
FSC Area Scaling Factor,1.159561,Window Extension,2
Flow Rate,14.88
Temperature,25
