DailyQCReport_R0026_20260409_093622


Configuration Name,3-Laser-V16-B14-R8
Serial Number,R0026
Bead Lot ID,2007
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,472,-33,-6.534653,1977.569,1.560805,2036.22
Violet,SSC,271,-24,-8.135593,2033.572,4.17612,14163.51
Blue,SSC-B,130,-2,-1.515152,2032.771,2.919232,12953.02
Violet,V1 (428),315,-17,-5.120482,814.3915,2.03757,924.001
Violet,V2 (443),334,-19,-5.382436,1879.692,2.215817,2313.937
Violet,V3 (458),413,-25,-5.707762,2194.023,2.31819,3072.157
Violet,V4 (473),252,-13,-4.905661,2208.028,2.412257,3970.709
Violet,V5 (508),324,-21,-6.086957,2059.457,2.447991,3803.507
Violet,V6 (525),286,-14,-4.666667,1533.438,2.470947,2717.004
Violet,V7 (542),382,-24,-5.91133,2069.28,2.560562,2997.211
Violet,V8 (581),647,-44,-6.367584,2386.855,2.762798,1740.148
Violet,V9 (598),520,-34,-6.137184,2299.865,2.785434,1204.669
Violet,V10 (615),407,-26,-6.004619,3323.025,2.78581,1119.414
Violet,V11 (664),338,-17,-4.788733,1358.349,2.693441,499.0616
Violet,V12 (692),290,-16,-5.228758,1035.541,2.593907,272.2756
Violet,V13 (720),296,-16,-5.128205,1115.175,2.428379,168.2243
Violet,V14 (750),459,-25,-5.165289,954.273,2.297741,132.9477
Violet,V15 (780),525,-27,-4.891304,839.253,2.069515,85.018
Violet,V16 (812),424,-25,-5.567929,371.5755,1.969478,34.46059
Blue,B1 (508),626,-13,-2.034429,230.319,1.894097,387.0496
Blue,B2 (525),367,-11,-2.910053,280.674,1.74122,448.6108
Blue,B3 (542),391,-8,-2.005013,1077.648,1.712552,1169.104
Blue,B4 (581),373,-9,-2.356021,1664.189,1.672287,1463.456
Blue,B5 (598),308,-8,-2.531646,1842.012,1.694204,1371.646
Blue,B6 (615),225,-5,-2.173913,1899.708,1.818761,1252.093
Blue,B7 (661),417,-7,-1.650943,1148,1.722028,670.0754
Blue,B8 (679),358,-6,-1.648352,932.3075,1.790333,509.7614
Blue,B9 (697),476,-7,-1.449275,1153.526,1.852204,456.9673
Blue,B10 (717),357,-7,-1.923077,785.749,1.775904,230.5347
Blue,B11 (738),277,-6,-2.120141,513.444,1.896759,151.2909
Blue,B12 (760),390,-9,-2.255639,497.2265,1.747994,121.1547
Blue,B13 (783),468,-10,-2.09205,394.139,1.94274,88.09544
Blue,B14 (812),499,-11,-2.156863,395.4315,1.840935,82.82505
Red,R1 (661),240,-13,-5.13834,381.3525,1.345841,1593.93
Red,R2 (679),298,-14,-4.48718,1075.663,1.21417,3357.688
Red,R3 (697),379,-15,-3.807106,2010.668,1.205039,2206.67
Red,R4 (717),360,-16,-4.255319,1888.713,1.059764,1374.106
Red,R5 (738),365,-17,-4.450262,1601.132,1.233995,1297.708
Red,R6 (760),374,-16,-4.102564,1390.791,1.277602,852.1342
Red,R7 (783),818,-28,-3.309693,1563.728,1.805525,680.5841
Red,R8 (812),413,-18,-4.176334,777.712,1.428409,275.8278


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
Violet,-26.825,1.055953,0
Blue,0,1.151382,0
Red,27.3,0.9931616,0
FSC Area Scaling Factor,1.161348,Window Extension,2
Flow Rate,9.34
Temperature,22
