DailyQCReport_U1368_20251204_095254


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,367,-12,-3.166227,2009.021,3.406743,1627.841
Violet,SSC,149,6,4.195804,1990.068,6.092022,11025.49
Blue,SSC-B,128,-4,-3.030303,2012.618,2.027369,12193.59
UV,UV1 (373),1149,31,2.772809,300.7275,3.001197,57.81191
UV,UV2 (388),320,13,4.234528,2026.028,1.822357,503.8654
UV,UV3 (428),250,10,4.166667,1543.545,1.833622,1689.325
UV,UV4 (443),187,8,4.469274,1243.021,1.980384,1899.022
UV,UV5 (458),231,11,5,1221.843,2.056176,2908.191
UV,UV6 (473),285,14,5.166051,1540.403,2.029544,4409.262
UV,UV7 (514),454,32,7.582939,1727.322,2.099609,6802.074
UV,UV8 (542),357,26,7.854985,1041.515,2.129705,4348.1
UV,UV9 (582),423,32,8.184143,1353.545,2.127746,2735.437
UV,UV10 (613),284,8,2.898551,1229.02,1.937756,4046.735
UV,UV11 (664),352,28,8.641975,590.653,1.71358,1954.835
UV,UV12 (692),323,12,3.858521,494.898,1.768664,1145.976
UV,UV13 (720),468,-12,-2.5,548.518,1.818686,1030.284
UV,UV14 (750),791,-18,-2.224969,655.797,1.95452,1335.023
UV,UV15 (780),638,-51,-7.402032,612.7705,1.972628,861.2634
UV,UV16 (812),885,-429,-32.6484,858.8825,2.948839,633.8704
Violet,V1 (428),128,0,0,594.0415,1.32454,1314.719
Violet,V2 (443),234,3,1.298701,1266.64,1.497139,3167.78
Violet,V3 (458),214,4,1.904762,1385.553,1.637967,3643.753
Violet,V4 (473),139,1,0.7246377,1234.253,1.717126,3733.19
Violet,V5 (508),165,5,3.125,1063.297,1.74723,3517.319
Violet,V6 (525),171,4,2.39521,765.0035,1.825896,2627.259
Violet,V7 (542),224,6,2.752294,894.8935,1.886057,2774.68
Violet,V8 (581),279,15,5.681818,770.4,1.984058,1368.202
Violet,V9 (598),241,5,2.118644,776.3175,1.852599,1163.01
Violet,V10 (615),273,5,1.865672,1171.313,1.740476,1080.061
Violet,V11 (664),207,20,10.69519,519.2025,1.595799,524.5513
Violet,V12 (692),166,13,8.496733,457.237,1.628347,271.0462
Violet,V13 (720),160,0,0,521.5195,1.426895,163.4917
Violet,V14 (750),221,0,0,465.2805,1.405518,126.4237
Violet,V15 (780),383,-34,-8.153478,499.2025,1.580014,73.55857
Violet,V16 (812),283,-206,-42.12679,577.7225,2.473175,32.84253
Blue,B1 (508),553,0,0,145.2825,2.712988,439.2272
Blue,B2 (525),336,2,0.5988024,177.7785,2.500851,403.8828
Blue,B3 (542),329,6,1.857585,548.718,2.414707,1171.796
Blue,B4 (581),301,4,1.346801,747.8645,2.151448,1452.213
Blue,B5 (598),222,-2,-0.8928572,874.42,2.077002,1261.375
Blue,B6 (615),212,-6,-2.752294,929.019,1.956946,1114.263
Blue,B7 (661),448,4,0.9009009,569.305,1.562505,523.5441
Blue,B8 (679),310,12,4.026845,488.638,1.885392,510.4329
Blue,B9 (697),416,-5,-1.187648,604.852,1.749051,454.8403
Blue,B10 (717),379,-27,-6.650246,420.2695,1.892967,219.2791
Blue,B11 (738),258,-17,-6.181818,277.2045,1.884233,141.0027
Blue,B12 (760),251,-17,-6.343284,275.24,1.861607,112.9071
Blue,B13 (783),382,-59,-13.37868,255.3045,2.012069,80.90971
Blue,B14 (812),475,-311,-39.56743,549.655,2.528749,76.91151
YellowGreen,YG1 (577),384,-8,-2.040816,916.89,1.545636,1433.478
YellowGreen,YG2 (598),368,-25,-6.361323,1815.807,1.809958,1294.787
YellowGreen,YG3 (615),232,-21,-8.300395,2684.677,1.809771,2114.791
YellowGreen,YG4 (661),444,-5,-1.113586,1540.003,1.725019,1475.962
YellowGreen,YG5 (679),354,6,1.724138,1362.276,1.886465,1336.085
YellowGreen,YG6 (697),417,-18,-4.137931,1523.24,1.741359,871.2439
YellowGreen,YG7 (720),282,-25,-8.143322,2096.577,1.758924,821.168
YellowGreen,YG8 (750),254,-26,-9.285714,1084.802,1.773221,405.874
YellowGreen,YG9 (780),342,-55,-13.8539,1040.854,1.694895,257.9796
YellowGreen,YG10 (812),373,-243,-39.44805,1214.091,2.140297,124.7114
Red,R1 (661),151,35,30.17241,425.471,1.815671,1397.562
Red,R2 (679),145,22,17.88618,1098.472,1.824511,2646.272
Red,R3 (697),204,1,0.4926108,2047.173,1.478025,2251.041
Red,R4 (717),204,-8,-3.773585,1987.824,1.515483,1110.57
Red,R5 (738),158,-7,-4.242424,1641.611,1.533697,1116.651
Red,R6 (760),146,-9,-5.806452,1444.084,1.442969,824.0528
Red,R7 (783),258,-40,-13.42282,1907.906,1.516489,649.1972
Red,R8 (812),178,-140,-44.02515,2126.496,2.620074,275.4571


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-39.675,1.108842,51.3075
Violet,-19.95,1.088417,93.025
Blue,0,1.174404,82.42751
Red,20.175,1.027539,74.42
UV,39.95,1.037008,0
FSC Area Scaling Factor,1.18548,Window Extension,3
Flow Rate,15.12
Temperature,22.62
