DailyQCReport_U1368_20250206_221903


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,394,0,0,2015.259,2.050853,2870.033
Violet,SSC,146,1,0.6896552,1992.991,4.628912,11512.92
Blue,SSC-B,135,5,3.846154,1963.021,3.706251,12698.08
UV,UV1 (373),986,74,8.114036,302.856,4.075761,56.1792
UV,UV2 (388),270,15,5.882353,2019.73,2.221238,457.3795
UV,UV3 (428),212,8,3.921569,1550.215,1.909423,1557.427
UV,UV4 (443),156,9,6.122449,1236.306,1.993482,1799.776
UV,UV5 (458),198,10,5.319149,1212.359,2.030125,2612.517
UV,UV6 (473),241,13,5.701754,1541.071,1.992525,4544.433
UV,UV7 (514),380,21,5.849582,1695.704,2.005176,6246.295
UV,UV8 (542),301,15,5.244755,1032.881,2.066314,3703.273
UV,UV9 (582),362,16,4.624277,1357.051,2.066158,2910.771
UV,UV10 (613),251,9,3.719008,1241.441,1.983744,3910.014
UV,UV11 (664),314,16,5.369128,586.809,2.092786,1770.853
UV,UV12 (692),291,8,2.826855,495.945,2.13276,1079.218
UV,UV13 (720),418,11,2.702703,542.4495,2.249531,946.0139
UV,UV14 (750),715,21,3.025937,654.2095,2.325501,1214.585
UV,UV15 (780),574,11,1.953819,608.333,2.419923,770.554
UV,UV16 (812),730,-8,-1.084011,859.4465,2.993623,585.7311
Violet,V1 (428),134,7,5.511811,600.3985,2.176018,1252.479
Violet,V2 (443),248,16,6.896552,1281.271,2.027336,3078.456
Violet,V3 (458),223,13,6.190476,1380.019,1.881566,3472.144
Violet,V4 (473),148,9,6.47482,1236.053,1.848547,3797.076
Violet,V5 (508),177,13,7.926829,1071.732,1.799947,3740.057
Violet,V6 (525),181,11,6.470589,765.2995,1.84844,2737.448
Violet,V7 (542),238,14,6.25,897.566,1.829336,2751.54
Violet,V8 (581),295,14,4.982206,773.216,1.905603,1480.779
Violet,V9 (598),260,10,4,774.5465,1.857496,1137.818
Violet,V10 (615),289,7,2.48227,1169.728,1.928142,1049.347
Violet,V11 (664),230,14,6.481482,518.4675,2.47085,481.0263
Violet,V12 (692),186,5,2.762431,457.606,2.69641,248.3569
Violet,V13 (720),179,6,3.468208,525.932,2.75209,159.5169
Violet,V14 (750),244,9,3.829787,464.9955,2.85778,117.6047
Violet,V15 (780),421,14,3.439803,501.2845,3.177455,81.51585
Violet,V16 (812),286,-3,-1.038062,579.2545,3.866449,33.27918
Blue,B1 (508),551,-6,-1.077199,142.333,2.240178,425.9726
Blue,B2 (525),339,1,0.295858,178.379,1.969808,414.1024
Blue,B3 (542),339,2,0.5934718,546.6125,1.841562,1212.053
Blue,B4 (581),315,-2,-0.6309149,740.912,1.6285,1405.429
Blue,B5 (598),234,-2,-0.8474576,872.4645,1.775822,1410.197
Blue,B6 (615),228,-3,-1.298701,925.852,1.889595,1071.545
Blue,B7 (661),501,6,1.212121,583.5925,1.884101,549.1506
Blue,B8 (679),347,1,0.2890173,485.4375,2.234195,506.174
Blue,B9 (697),468,3,0.6451613,611.525,2.320024,461.9137
Blue,B10 (717),421,-1,-0.2369668,418.8515,2.546225,228.4039
Blue,B11 (738),292,-1,-0.3412969,276.957,2.587626,137.5413
Blue,B12 (760),283,-2,-0.7017544,275.848,2.625642,103.5521
Blue,B13 (783),427,-4,-0.9280742,255.6595,2.770311,78.99876
Blue,B14 (812),492,-22,-4.280156,549.6075,3.122857,76.52974
YellowGreen,YG1 (577),396,-7,-1.736973,915.934,1.342765,1326.329
YellowGreen,YG2 (598),382,-13,-3.291139,1810.349,1.504382,1325.769
YellowGreen,YG3 (615),247,-7,-2.755905,2718.752,1.43123,2157.77
YellowGreen,YG4 (661),472,1,0.2123142,1547.301,1.298117,1477.075
YellowGreen,YG5 (679),377,1,0.2659574,1358.156,1.505774,1338.371
YellowGreen,YG6 (697),449,-3,-0.6637168,1518.479,1.321434,758.8002
YellowGreen,YG7 (720),297,-7,-2.302632,2085.888,1.430514,772.5109
YellowGreen,YG8 (750),272,-4,-1.449275,1087.77,1.513324,388.1678
YellowGreen,YG9 (780),358,-8,-2.185792,1039.384,1.432729,257.1864
YellowGreen,YG10 (812),357,-21,-5.555556,1212.232,1.875319,114.1244
Red,R1 (661),161,13,8.783784,431.274,1.953126,1476.138
Red,R2 (679),155,4,2.649007,1104.729,1.932853,2469.869
Red,R3 (697),213,-1,-0.4672897,2048.041,1.58003,2108.46
Red,R4 (717),206,-2,-0.9615385,1982.465,1.635391,1139.082
Red,R5 (738),162,0,0,1648.196,1.67684,1135.981
Red,R6 (760),149,-1,-0.6666667,1445.068,1.646394,820.1895
Red,R7 (783),259,-3,-1.145038,1914.439,1.655619,635.6603
Red,R8 (812),163,-9,-5.232558,2116.146,2.158669,265.579


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-39.8,1.115626,51.3275
Violet,-19.625,1.094111,93.08501
Blue,0,1.163643,82.42751
Red,19.875,1.040523,74.516
UV,39.55,1.117702,0
FSC Area Scaling Factor,1.179725,Window Extension,3
Flow Rate,19.51
Temperature,25.12
