DailyQCReport_U1368_20241206_175103


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,910,0,0,2087.098,2.214044,496.5544
Violet,SSC,150,-3,-1.960784,1997.892,6.265359,12274.67
Blue,SSC-B,312,-30,-8.77193,1991.151,4.625451,13518.68
UV,UV1 (373),964,12,1.260504,300.02,5.917339,43.39231
UV,UV2 (388),265,-2,-0.7490637,2032.509,2.973827,394.3954
UV,UV3 (428),210,-1,-0.4739337,1543.057,2.895984,1247.683
UV,UV4 (443),156,1,0.6451613,1237.903,3.075756,1741.151
UV,UV5 (458),197,-1,-0.5050505,1213.538,3.043726,2371.035
UV,UV6 (473),239,-1,-0.4166667,1545.466,3.088833,3811.222
UV,UV7 (514),374,-6,-1.578947,1690.073,3.054017,5929.795
UV,UV8 (542),291,-11,-3.642384,1038.451,3.010649,3432.845
UV,UV9 (582),350,-15,-4.109589,1362.431,2.939578,2895.813
UV,UV10 (613),241,-7,-2.822581,1236.461,2.782393,3232.346
UV,UV11 (664),298,-15,-4.792332,590.1675,2.739851,1648.04
UV,UV12 (692),283,-2,-0.7017544,491.773,3.718373,961.8589
UV,UV13 (720),436,22,5.31401,542.793,5.229113,932.56
UV,UV14 (750),757,48,6.770099,653.408,5.569931,1181.529
UV,UV15 (780),627,67,11.96428,604.3365,6.564497,783.7325
UV,UV16 (812),1106,396,55.77465,840.388,10.9615,488.5572
Violet,V1 (428),129,0,0,600.144,2.292732,1193.795
Violet,V2 (443),241,2,0.8368201,1274.819,2.200692,2951.408
Violet,V3 (458),217,-1,-0.4587156,1386.897,2.175991,3642.52
Violet,V4 (473),141,-1,-0.7042254,1237.495,2.108109,3808.605
Violet,V5 (508),166,-2,-1.190476,1065.525,2.059421,3678.035
Violet,V6 (525),173,-3,-1.704545,763.908,2.097609,2726.067
Violet,V7 (542),226,-5,-2.164502,897.623,2.051252,3018.396
Violet,V8 (581),279,-12,-4.123711,768.717,2.167758,1454.32
Violet,V9 (598),241,-10,-3.984064,775.3485,1.859539,1258.115
Violet,V10 (615),280,-5,-1.754386,1171.854,1.843864,1000.106
Violet,V11 (664),210,-21,-9.090909,524.148,1.904416,487.7505
Violet,V12 (692),175,-9,-4.891304,456.07,2.188004,250.8742
Violet,V13 (720),176,3,1.734104,519.1955,3.594371,160.3183
Violet,V14 (750),248,6,2.479339,465.29,3.881888,126.3201
Violet,V15 (780),446,42,10.39604,495.7545,5.311055,80.54634
Violet,V16 (812),490,209,74.37723,566.3765,12.15141,32.94258
Blue,B1 (508),1003,-48,-4.567079,143.8595,3.566559,480.506
Blue,B2 (525),588,-23,-3.764321,179.428,3.312295,473.045
Blue,B3 (542),559,-40,-6.677797,548.5325,3.339843,1325.371
Blue,B4 (581),505,-35,-6.481482,748.412,3.278059,1509.735
Blue,B5 (598),372,-19,-4.859335,873.765,3.112057,1487.462
Blue,B6 (615),358,-20,-5.291005,926.0965,3.106295,1238.838
Blue,B7 (661),745,-70,-8.588957,577.549,2.977504,670.549
Blue,B8 (679),524,-51,-8.869565,487.511,2.989816,564.6804
Blue,B9 (697),751,-17,-2.213542,601.646,3.012267,464.9948
Blue,B10 (717),688,9,1.325479,416.0045,3.876607,254.2762
Blue,B11 (738),447,6,1.360544,275.6335,3.99632,142.2927
Blue,B12 (760),446,9,2.059497,275.604,4.069567,119.1236
Blue,B13 (783),716,56,8.484849,254.319,5.248154,83.71603
Blue,B14 (812),1211,447,58.50785,540.6245,10.56692,77.65316
YellowGreen,YG1 (577),369,-12,-3.149606,916.0795,2.336652,1359.222
YellowGreen,YG2 (598),365,0,0,1803.896,2.30798,1303.661
YellowGreen,YG3 (615),238,2,0.8474576,2688.123,2.235714,2016.988
YellowGreen,YG4 (661),456,-11,-2.35546,1542.915,1.894766,1435.198
YellowGreen,YG5 (679),351,-19,-5.135135,1358.199,2.093485,1339.704
YellowGreen,YG6 (697),441,3,0.6849315,1513.281,2.825227,730.4578
YellowGreen,YG7 (720),307,17,5.862069,2086.805,3.994349,757.094
YellowGreen,YG8 (750),284,17,6.367041,1083.506,4.226166,390.1153
YellowGreen,YG9 (780),394,38,10.67416,1028.572,5.200401,246.8108
YellowGreen,YG10 (812),575,225,64.28571,1193.557,11.33836,115.5515
Red,R1 (661),188,-45,-19.3133,423.8945,4.138351,1136.995
Red,R2 (679),185,-31,-14.35185,1108.168,3.871804,1747.617
Red,R3 (697),290,-7,-2.356902,2026.893,3.80297,1564.367
Red,R4 (717),294,7,2.439024,1952.764,4.549611,894.871
Red,R5 (738),236,8,3.508772,1639.198,4.482536,1053.584
Red,R6 (760),220,10,4.761905,1441.802,4.30056,756.2509
Red,R7 (783),408,45,12.39669,1897.968,5.482161,571.8293
Red,R8 (812),388,169,77.16895,2100.23,12.28354,210.9008


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-40.45,1.114611,51.41
Violet,-21.25,1.091966,64.565
Blue,0,1.05387,82.42751
Red,18.225,1.113961,70.552
UV,38.85,1.145591,0
FSC Area Scaling Factor,1.047996,Window Extension,3
Flow Rate,28.99
Temperature,27.38
