DailyQCReport_U1368_20250725_113300


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,377,-17,-4.314721,1933.861,2.901266,1809.104
Violet,SSC,154,9,6.206896,2013.18,6.155342,11081.45
Blue,SSC-B,107,-23,-17.69231,2003.586,2.593495,12802.68
UV,UV1 (373),1154,242,26.53509,301.091,6.410395,57.81413
UV,UV2 (388),316,61,23.92157,2005.909,2.923288,483.5929
UV,UV3 (428),248,44,21.56863,1540.954,2.172512,1609.89
UV,UV4 (443),184,37,25.17007,1238.773,2.164687,1894.834
UV,UV5 (458),228,40,21.2766,1219.615,2.121943,2681.529
UV,UV6 (473),281,53,23.24562,1553.276,2.043975,4299.831
UV,UV7 (514),438,79,22.00557,1704.885,2.044507,6813.319
UV,UV8 (542),346,60,20.97902,1033.119,2.151284,4032.28
UV,UV9 (582),415,69,19.9422,1370.937,2.31147,2721.311
UV,UV10 (613),285,43,17.76859,1243.796,2.380727,4130.492
UV,UV11 (664),350,52,17.44967,587.825,2.50538,1815.594
UV,UV12 (692),322,39,13.78092,495.918,2.443726,1104.037
UV,UV13 (720),466,59,14.49632,549.113,2.519189,979.3367
UV,UV14 (750),784,90,12.9683,655.172,2.668681,1241.874
UV,UV15 (780),627,64,11.36767,603.072,2.77095,805.1371
UV,UV16 (812),849,111,15.04065,859.389,3.249266,625.9769
Violet,V1 (428),139,12,9.448819,602.64,4.453265,1308.602
Violet,V2 (443),255,23,9.913794,1275.219,4.182971,2850.44
Violet,V3 (458),230,20,9.523809,1385.363,3.951316,3775.745
Violet,V4 (473),154,15,10.79137,1232.655,3.977617,3788.176
Violet,V5 (508),182,18,10.97561,1063.645,3.886914,3793.673
Violet,V6 (525),185,15,8.823529,761.274,3.925067,2718.165
Violet,V7 (542),244,20,8.928572,900.505,3.974948,3129.319
Violet,V8 (581),302,21,7.47331,768.471,4.354139,1367.444
Violet,V9 (598),270,20,8,768.428,4.537797,1174.87
Violet,V10 (615),298,16,5.673759,1169.37,4.756507,1042.627
Violet,V11 (664),230,14,6.481482,519.896,5.46155,485.7676
Violet,V12 (692),186,5,2.762431,459.202,5.599452,250.0051
Violet,V13 (720),178,5,2.890173,519.947,5.554289,152.6642
Violet,V14 (750),241,6,2.553191,462.066,5.709929,114.1472
Violet,V15 (780),425,18,4.422604,497.164,6.080767,83.52981
Violet,V16 (812),305,16,5.536332,569.024,6.654546,33.96125
Blue,B1 (508),576,19,3.411131,143.966,3.190044,423.1775
Blue,B2 (525),348,10,2.95858,177.873,2.973232,411.5497
Blue,B3 (542),346,9,2.670623,548.863,3.204424,1112.335
Blue,B4 (581),321,4,1.26183,744.136,3.398677,1431.44
Blue,B5 (598),241,5,2.118644,880.934,3.799335,1434.698
Blue,B6 (615),237,6,2.597403,927.462,4.148936,1058.15
Blue,B7 (661),502,7,1.414141,580.272,4.434748,538.6837
Blue,B8 (679),346,0,0,486.668,4.716676,524.6134
Blue,B9 (697),468,3,0.6451613,609.088,4.776184,458.589
Blue,B10 (717),424,2,0.4739337,421.356,4.917443,229.4782
Blue,B11 (738),293,0,0,277.428,4.996756,137.899
Blue,B12 (760),284,-1,-0.3508772,275.798,5.134047,120.8614
Blue,B13 (783),429,-2,-0.4640371,254.491,5.267554,76.01628
Blue,B14 (812),526,12,2.33463,551.449,5.568388,76.19475
YellowGreen,YG1 (577),413,10,2.48139,923.373,1.782615,1433.728
YellowGreen,YG2 (598),401,6,1.518987,1819.572,1.952057,1311.071
YellowGreen,YG3 (615),256,2,0.7874016,2683.274,2.08058,2114.627
YellowGreen,YG4 (661),476,5,1.061571,1542.047,2.256106,1400.401
YellowGreen,YG5 (679),374,-2,-0.5319149,1349.017,2.388991,1344.96
YellowGreen,YG6 (697),450,-2,-0.4424779,1528.116,2.280607,773.1047
YellowGreen,YG7 (720),298,-6,-1.973684,2097.77,2.338834,767.2915
YellowGreen,YG8 (750),270,-6,-2.173913,1085.813,2.447218,400.0897
YellowGreen,YG9 (780),358,-8,-2.185792,1040.386,2.585129,248.792
YellowGreen,YG10 (812),379,1,0.2645503,1213.137,3.595246,116.8733
Red,R1 (661),147,-1,-0.6756757,416.139,2.69368,1357.412
Red,R2 (679),149,-2,-1.324503,1093.073,2.891699,2399.222
Red,R3 (697),213,-1,-0.4672897,2053.512,2.897418,2251.232
Red,R4 (717),207,-1,-0.4807692,1969.838,2.981244,1212.445
Red,R5 (738),162,0,0,1642.4,3.058977,1107.145
Red,R6 (760),151,1,0.6666667,1449.6,3.189619,814.6891
Red,R7 (783),264,2,0.7633588,1914.502,3.138618,654.3676
Red,R8 (812),175,3,1.744186,2111.972,3.07445,266.1971


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-39.875,1.112645,51.3475
Violet,-19.925,1.09173,93.025
Blue,0,1.162357,82.42751
Red,20.425,1.044752,74.468
UV,40.05,1.08029,0
FSC Area Scaling Factor,1.179001,Window Extension,3
Flow Rate,23.44
Temperature,25.5
