DailyQCReport_U1368_20250104_213654


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,910,0,0,2098.159,2.148351,503.8044
Violet,SSC,150,-3,-1.960784,2008.326,5.736339,12572.76
Blue,SSC-B,300,-42,-12.2807,2002.313,2.854046,14679.18
UV,UV1 (373),944,-8,-0.8403362,300.873,3.449056,51.59819
UV,UV2 (388),261,-6,-2.247191,2029.21,1.621379,462.0098
UV,UV3 (428),207,-4,-1.895735,1542.001,1.99301,1453.427
UV,UV4 (443),154,-1,-0.6451613,1247.294,2.231396,1731.971
UV,UV5 (458),196,-2,-1.010101,1218.983,2.284469,2710.67
UV,UV6 (473),237,-3,-1.25,1542.984,2.334728,4350.976
UV,UV7 (514),375,-5,-1.315789,1705.671,2.423002,6609.348
UV,UV8 (542),298,-4,-1.324503,1037.668,2.358507,3552.846
UV,UV9 (582),360,-5,-1.369863,1363.882,2.188746,3240.388
UV,UV10 (613),243,-5,-2.016129,1243.197,1.966532,3828.672
UV,UV11 (664),306,-7,-2.236422,585.864,1.745822,1711.525
UV,UV12 (692),278,-7,-2.45614,497.557,1.671196,1098.217
UV,UV13 (720),400,-14,-3.381642,545.237,1.652003,905.0953
UV,UV14 (750),685,-24,-3.38505,655.927,1.728493,1106.509
UV,UV15 (780),539,-21,-3.75,605.231,1.727597,770.2184
UV,UV16 (812),691,-19,-2.676056,859.975,2.334468,631.8315
Violet,V1 (428),126,-3,-2.325581,603.048,1.499044,1213.903
Violet,V2 (443),235,-4,-1.67364,1284.604,1.524377,3099.444
Violet,V3 (458),213,-5,-2.293578,1396.889,1.522139,3458.702
Violet,V4 (473),140,-2,-1.408451,1242.325,1.510046,3808.634
Violet,V5 (508),164,-4,-2.380952,1070.763,1.486108,3966.961
Violet,V6 (525),172,-4,-2.272727,764.223,1.533046,2610.975
Violet,V7 (542),227,-4,-1.731602,904.736,1.473466,2774.018
Violet,V8 (581),286,-5,-1.718213,770.01,1.472075,1601.992
Violet,V9 (598),242,-9,-3.585658,772.676,1.277174,1164.22
Violet,V10 (615),278,-7,-2.45614,1172.334,1.254448,1025.656
Violet,V11 (664),222,-9,-3.896104,522.832,1.432053,505.9318
Violet,V12 (692),175,-9,-4.891304,454.85,1.414158,248.0374
Violet,V13 (720),166,-7,-4.046243,525.107,1.396708,161.5929
Violet,V14 (750),233,-9,-3.719008,468.156,1.501402,124.6463
Violet,V15 (780),388,-16,-3.960396,499.566,1.757985,77.49164
Violet,V16 (812),270,-11,-3.914591,572.824,2.56556,31.26752
Blue,B1 (508),1015,-36,-3.425309,142.47,2.778065,454.4885
Blue,B2 (525),593,-18,-2.94599,177.28,2.409596,500.4626
Blue,B3 (542),578,-21,-3.505843,549.15,2.338718,1263.517
Blue,B4 (581),525,-15,-2.777778,736.472,2.118091,1533.745
Blue,B5 (598),380,-11,-2.813299,879.041,2.265378,1491.897
Blue,B6 (615),367,-11,-2.910053,932.623,2.287655,1263.521
Blue,B7 (661),776,-39,-4.785276,575.121,2.046748,660.3629
Blue,B8 (679),551,-24,-4.173913,488.559,2.261756,576.886
Blue,B9 (697),730,-38,-4.947917,602.393,2.083654,508.5911
Blue,B10 (717),653,-26,-3.829161,421.124,2.161367,260.5534
Blue,B11 (738),427,-14,-3.174603,279.079,2.084155,147.3329
Blue,B12 (760),417,-20,-4.576659,276.058,1.955276,123.4781
Blue,B13 (783),630,-30,-4.545455,257.151,2.109639,85.85823
Blue,B14 (812),732,-32,-4.188482,550.662,2.117148,80.10369
YellowGreen,YG1 (577),379,-2,-0.5249344,919.896,1.607743,1300.469
YellowGreen,YG2 (598),355,-10,-2.739726,1808.473,1.730421,1332.031
YellowGreen,YG3 (615),230,-6,-2.542373,2704.002,1.649558,2017.145
YellowGreen,YG4 (661),453,-14,-2.997859,1513.428,1.399178,1398.661
YellowGreen,YG5 (679),356,-14,-3.783784,1355.447,1.554285,1402.216
YellowGreen,YG6 (697),422,-16,-3.652968,1515.621,1.326286,756.4969
YellowGreen,YG7 (720),281,-9,-3.103448,2086.903,1.292611,812.6536
YellowGreen,YG8 (750),257,-10,-3.745318,1089.441,1.266134,388.205
YellowGreen,YG9 (780),346,-10,-2.808989,1041.713,1.155319,251.0134
YellowGreen,YG10 (812),340,-10,-2.857143,1204.844,1.411039,113.46
Red,R1 (661),221,-12,-5.150215,413.675,2.297596,1265.382
Red,R2 (679),207,-9,-4.166667,1095.197,2.302863,2177.336
Red,R3 (697),286,-11,-3.703704,2054.959,1.929348,1777.411
Red,R4 (717),275,-12,-4.181185,1982.238,1.879712,1085.671
Red,R5 (738),221,-7,-3.070175,1647.438,1.820481,1029.877
Red,R6 (760),203,-7,-3.333333,1443.199,1.664569,772.4861
Red,R7 (783),353,-10,-2.754821,1918.091,1.690566,589.6651
Red,R8 (812),214,-5,-2.283105,2124.758,2.314906,239.1942


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-40.5,1.11288,51.41
Violet,-21.275,1.091914,64.565
Blue,0,1.053676,82.42751
Red,18.275,1.119836,70.6
UV,38.925,1.138526,0
FSC Area Scaling Factor,1.049554,Window Extension,3
Flow Rate,14.96
Temperature,25.75
