DailyQCReport_U1368_20230425_091713


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2005
Software,SpectroFlo 3.1.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,556,0,0,2002.293,1.229085,567.6356
Violet,SSC,153,2,1.324503,1977.099,1.704438,11356.5
Blue,SSC-B,160,3,1.910828,2003.496,2.58308,14074.59
UV,UV1 (373),833,23,2.839506,108.945,2.658147,48.07785
UV,UV2 (388),220,6,2.803738,735.6125,1.963707,429.9317
UV,UV3 (428),165,4,2.484472,640.7425,1.705365,1328.952
UV,UV4 (443),123,3,2.5,575.774,1.703823,1651.84
UV,UV5 (458),151,3,2.027027,627.9915,1.71508,2330.635
UV,UV6 (473),192,5,2.673797,978.2495,1.768034,3923.228
UV,UV7 (514),310,7,2.310231,1384.507,1.788486,6070.701
UV,UV8 (542),243,6,2.531646,831.409,1.784755,3554.975
UV,UV9 (582),299,2,0.6734006,1302.578,1.7046,3309.789
UV,UV10 (613),203,-2,-0.9756098,1517.243,1.837386,3453.866
UV,UV11 (664),272,1,0.3690037,853.2555,1.720445,1701.662
UV,UV12 (692),252,4,1.612903,433.5385,1.741002,1024.027
UV,UV13 (720),364,7,1.960784,409.517,1.721802,871.9019
UV,UV14 (750),606,7,1.168614,1376.541,1.769212,1122.603
UV,UV15 (780),480,2,0.41841,1783.019,1.946965,761.1429
UV,UV16 (812),585,9,1.5625,2041.1,2.212704,554.0435
Violet,V1 (428),118,2,1.724138,463.1265,1.189949,1225.965
Violet,V2 (443),221,1,0.4545454,1065.744,1.252493,2808.968
Violet,V3 (458),204,3,1.492537,1222.661,1.290317,3286.045
Violet,V4 (473),138,2,1.470588,1203.395,1.267235,3824.807
Violet,V5 (508),162,3,1.886792,1127.409,1.251845,3757.458
Violet,V6 (525),172,4,2.380952,825.3845,1.327427,2525.976
Violet,V7 (542),224,3,1.357466,945.829,1.321489,2709.134
Violet,V8 (581),283,6,2.166065,1016.75,1.397298,1519.967
Violet,V9 (598),234,-3,-1.265823,1187.135,1.451948,1145.102
Violet,V10 (615),267,-2,-0.7434944,2054.979,1.494893,964.2051
Violet,V11 (664),224,1,0.4484305,1018.729,1.114841,524.8712
Violet,V12 (692),175,-1,-0.5681818,503.4585,0.9244097,249.1127
Violet,V13 (720),168,1,0.5988024,498.833,0.832384,165.3949
Violet,V14 (750),232,0,0,1239.656,0.8711092,111.5302
Violet,V15 (780),393,4,1.028278,1800.113,1.147712,78.83505
Violet,V16 (812),261,2,0.7722008,1352.229,1.54438,32.00723
Blue,B1 (508),757,-1,-0.1319261,143.53,1.876057,461.936
Blue,B2 (525),474,5,1.066098,135.5765,1.706401,464.1887
Blue,B3 (542),437,3,0.6912442,275.837,1.67328,1294.179
Blue,B4 (581),387,3,0.78125,484.4825,1.631365,1505.592
Blue,B5 (598),285,1,0.3521127,684.337,1.552786,1480.916
Blue,B6 (615),268,-2,-0.7407407,868.8145,1.645328,1242.783
Blue,B7 (661),583,10,1.745201,629.997,1.489282,643.8304
Blue,B8 (679),407,-3,-0.7317073,463.5115,1.230171,560.4742
Blue,B9 (697),549,7,1.291513,395.311,1.118817,498.4277
Blue,B10 (717),496,-6,-1.195219,250.328,0.978543,251.7829
Blue,B11 (738),347,1,0.2890173,344.1015,0.8342712,148.753
Blue,B12 (760),331,0,0,584.2505,0.7333448,114.2949
Blue,B13 (783),465,1,0.2155172,615.544,1.0151,85.90866
Blue,B14 (812),513,1,0.1953125,995.0995,1.37574,82.80325
YellowGreen,YG1 (577),391,-7,-1.758794,585.052,1.771515,1301.958
YellowGreen,YG2 (598),372,-9,-2.362205,1336.786,1.719175,1283.211
YellowGreen,YG3 (615),241,-9,-3.6,2085.731,1.750804,1997.637
YellowGreen,YG4 (661),474,-8,-1.659751,1238.011,1.719255,1423.617
YellowGreen,YG5 (679),380,-5,-1.298701,872.479,1.691378,1319.48
YellowGreen,YG6 (697),430,-3,-0.6928407,574.5675,1.877352,750.2485
YellowGreen,YG7 (720),301,-4,-1.311475,690.7145,1.884195,808.1948
YellowGreen,YG8 (750),265,-5,-1.851852,807.28,1.791804,389.3457
YellowGreen,YG9 (780),355,-7,-1.933702,1040.66,1.930498,254.7115
YellowGreen,YG10 (812),317,-6,-1.857585,906.1815,2.202682,120.4471
Red,R1 (661),179,2,1.129943,402.109,1.325189,1310.856
Red,R2 (679),166,1,0.6060606,540.3215,1.155396,2372.024
Red,R3 (697),240,4,1.694915,434.3685,1.24587,2021.597
Red,R4 (717),231,4,1.762115,366.2695,1.195402,1027.052
Red,R5 (738),179,0,0,660.28,1.261637,1077.803
Red,R6 (760),160,0,0,947.5455,1.404495,736.9422
Red,R7 (783),265,-1,-0.3759398,1289.435,1.684397,584.3403
Red,R8 (812),151,-1,-0.6578947,926.0805,2.035055,233.1871


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-40.85,1.119924,51.3075
Violet,-20.625,1.101038,64.32
Blue,0,1.041507,82.42751
Red,19.15,1.117493,70.452
UV,38.625,1.18948,0
FSC Area Scaling Factor,1.033426,Window Extension,3
Flow Rate,15.18
Temperature,25.75
