DailyQCReport_U1368_20250522_203622


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,377,-17,-4.314721,1945.68,2.04316,3031.484
Violet,SSC,149,4,2.758621,2003.575,4.625666,9303.214
Blue,SSC-B,145,15,11.53846,2003.871,3.351195,11997.41
UV,UV1 (373),1116,204,22.36842,301.645,3.546518,45.21982
UV,UV2 (388),312,57,22.35294,2037.56,1.645704,415.595
UV,UV3 (428),239,35,17.15686,1537.335,1.377141,1353.981
UV,UV4 (443),179,32,21.76871,1241.056,1.489941,1713.956
UV,UV5 (458),219,31,16.48936,1213.232,1.646794,2555.194
UV,UV6 (473),274,46,20.17544,1548.54,1.612933,4219.766
UV,UV7 (514),432,73,20.33426,1723.913,1.724866,6250.328
UV,UV8 (542),339,53,18.53147,1035.294,1.730021,3685.156
UV,UV9 (582),402,56,16.18497,1355.458,1.716829,2673.41
UV,UV10 (613),280,38,15.70248,1251.639,1.585232,3353.958
UV,UV11 (664),352,54,18.12081,592.603,1.628104,1793.119
UV,UV12 (692),327,44,15.5477,495.429,1.695611,989.5921
UV,UV13 (720),474,67,16.46192,548.276,1.825292,1018.537
UV,UV14 (750),803,109,15.70605,656.514,1.936573,1226.658
UV,UV15 (780),640,77,13.67673,609.247,2.007196,761.7367
UV,UV16 (812),832,94,12.73713,865.548,2.547864,558.4182
Violet,V1 (428),135,8,6.299212,601.514,1.324631,1235.776
Violet,V2 (443),250,18,7.75862,1286.7,1.269677,2994.149
Violet,V3 (458),224,14,6.666667,1386.062,1.155345,3455.042
Violet,V4 (473),150,11,7.913669,1240.915,1.175869,3760.105
Violet,V5 (508),178,14,8.536586,1077.078,1.109717,3628.796
Violet,V6 (525),181,11,6.470589,765.528,1.132575,2772.208
Violet,V7 (542),237,13,5.803571,898.608,1.122812,2910.78
Violet,V8 (581),295,14,4.982206,775.845,1.228532,1492.872
Violet,V9 (598),261,11,4.4,774.621,1.153873,1157.914
Violet,V10 (615),290,8,2.836879,1169.626,1.179201,1025.768
Violet,V11 (664),229,13,6.018518,519.954,1.666213,473.804
Violet,V12 (692),187,6,3.314917,459.65,1.807744,242.0317
Violet,V13 (720),179,6,3.468208,525.265,1.829153,165.4364
Violet,V14 (750),244,9,3.829787,465.443,1.902895,119.6206
Violet,V15 (780),422,15,3.685504,500.788,2.210001,78.12302
Violet,V16 (812),294,5,1.730104,578.734,2.79174,31.63709
Blue,B1 (508),556,-1,-0.1795332,143.396,2.108416,395.9839
Blue,B2 (525),339,1,0.295858,177.622,1.798383,425.8847
Blue,B3 (542),343,6,1.780416,546.978,1.780829,1238.873
Blue,B4 (581),317,0,0,745.428,1.648269,1438.328
Blue,B5 (598),237,1,0.4237288,886.2,1.853211,1338.408
Blue,B6 (615),232,1,0.4329004,932.556,2.058725,1129.372
Blue,B7 (661),498,3,0.6060606,572.243,2.08376,529.6361
Blue,B8 (679),346,0,0,486.574,2.461902,495.9024
Blue,B9 (697),470,5,1.075269,608.232,2.455812,453.5839
Blue,B10 (717),426,4,0.9478673,423.254,2.663439,228.3087
Blue,B11 (738),295,2,0.6825938,277.881,2.733469,128.8153
Blue,B12 (760),286,1,0.3508772,276.435,2.791565,116.3706
Blue,B13 (783),432,1,0.2320186,256.634,2.925179,76.57726
Blue,B14 (812),505,-9,-1.750973,548.593,3.142287,72.05658
YellowGreen,YG1 (577),403,0,0,919.272,1.181399,1258.22
YellowGreen,YG2 (598),385,-10,-2.531646,1825.08,1.340768,1258.516
YellowGreen,YG3 (615),248,-6,-2.362205,2696.174,1.344667,1996.195
YellowGreen,YG4 (661),481,10,2.123142,1545.871,1.352027,1300.497
YellowGreen,YG5 (679),381,5,1.329787,1348.176,1.579274,1226.792
YellowGreen,YG6 (697),449,-3,-0.6637168,1508.231,1.416468,736.4597
YellowGreen,YG7 (720),301,-3,-0.986842,2090.618,1.518617,801.0576
YellowGreen,YG8 (750),275,-1,-0.3623188,1087.877,1.612147,403.226
YellowGreen,YG9 (780),364,-2,-0.5464481,1041.713,1.597741,258.567
YellowGreen,YG10 (812),373,-5,-1.322751,1221.262,1.936365,122.084
Red,R1 (661),165,17,11.48649,428.459,1.675188,1175.594
Red,R2 (679),160,9,5.960265,1130.102,1.848753,2049.501
Red,R3 (697),219,5,2.336449,2051.516,1.623383,1713.782
Red,R4 (717),213,5,2.403846,1985.473,1.687015,976.1492
Red,R5 (738),166,4,2.469136,1642.924,1.740585,1058.2
Red,R6 (760),154,4,2.666667,1449.137,1.738117,831.1534
Red,R7 (783),268,6,2.290076,1914.597,1.784299,615.6755
Red,R8 (812),172,0,0,2132.259,2.064274,251.7761


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-39.5,1.117204,51.45
Violet,-19.625,1.095427,93.08501
Blue,0,1.173025,82.42751
Red,20.075,1.049617,74.516
UV,39.475,1.102069,0
FSC Area Scaling Factor,1.184469,Window Extension,3
Flow Rate,16.1
Temperature,27.88
