DailyQCReport_U1368_20230417_094234


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2005
Software,SpectroFlo 3.1.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,556,0,0,2023.188,1.549727,497.3881
Violet,SSC,153,2,1.324503,1987.889,1.466245,12226.73
Blue,SSC-B,164,7,4.458599,1991.078,2.610365,14512.01
UV,UV1 (373),811,1,0.1234568,110.5175,2.351006,49.91249
UV,UV2 (388),214,0,0,732.3515,1.58382,444.8135
UV,UV3 (428),162,1,0.621118,649.039,1.36783,1504.907
UV,UV4 (443),120,0,0,581.4375,1.417984,1683.755
UV,UV5 (458),148,0,0,636.463,1.454251,2276.814
UV,UV6 (473),189,2,1.069519,987.7285,1.566144,4377.553
UV,UV7 (514),304,1,0.330033,1391.854,1.581657,6009.439
UV,UV8 (542),237,0,0,837.223,1.581199,3475.554
UV,UV9 (582),297,0,0,1340.144,1.508682,3461.916
UV,UV10 (613),204,-1,-0.4878049,1572.932,1.651855,3607.362
UV,UV11 (664),262,-9,-3.321033,843.0865,1.478922,1669.69
UV,UV12 (692),243,-5,-2.016129,433.7235,1.41017,956.228
UV,UV13 (720),352,-5,-1.40056,406.205,1.374074,823.5571
UV,UV14 (750),590,-9,-1.502504,1373.618,1.370365,1175.238
UV,UV15 (780),473,-5,-1.046025,1798.486,1.583412,770.3096
UV,UV16 (812),582,6,1.041667,2065.244,1.896957,557.2801
Violet,V1 (428),117,1,0.862069,468.3195,1.220408,1298.281
Violet,V2 (443),219,-1,-0.4545454,1074.842,1.246389,2880.199
Violet,V3 (458),202,1,0.4975124,1230.577,1.265881,3670.39
Violet,V4 (473),135,-1,-0.7352941,1188.443,1.203072,3626.25
Violet,V5 (508),160,1,0.6289308,1129.434,1.187102,3783.436
Violet,V6 (525),169,1,0.5952381,824.2315,1.225271,2747.74
Violet,V7 (542),221,0,0,953.2875,1.222778,2910.156
Violet,V8 (581),278,1,0.3610108,1021.156,1.316775,1549.858
Violet,V9 (598),237,0,0,1225.974,1.392097,1164.218
Violet,V10 (615),268,-1,-0.3717472,2109.988,1.43956,1044.397
Violet,V11 (664),218,-5,-2.242152,1008.242,1.093467,475.9061
Violet,V12 (692),172,-4,-2.272727,509.5345,0.9518974,247.7077
Violet,V13 (720),165,-2,-1.197605,500.771,0.8979141,166.9696
Violet,V14 (750),229,-3,-1.293103,1246.672,0.9702877,111.4668
Violet,V15 (780),390,1,0.2570694,1811.537,1.277393,81.75346
Violet,V16 (812),262,3,1.158301,1366.604,1.678407,31.6729
Blue,B1 (508),746,-12,-1.583114,143.017,1.906211,444.7755
Blue,B2 (525),467,-2,-0.4264393,133.056,1.816152,469.2506
Blue,B3 (542),434,0,0,278.407,1.719785,1269.128
Blue,B4 (581),387,3,0.78125,489.4975,1.68017,1536.95
Blue,B5 (598),286,2,0.7042254,691.3055,1.670031,1571.933
Blue,B6 (615),269,-1,-0.3703704,877.6435,1.702669,1285.992
Blue,B7 (661),569,-4,-0.6980803,621.3235,1.572987,664.3768
Blue,B8 (679),399,-11,-2.682927,466.8945,1.345971,569.6685
Blue,B9 (697),528,-14,-2.583026,388.964,1.197345,488.9362
Blue,B10 (717),488,-14,-2.788845,255.09,1.029556,243.0513
Blue,B11 (738),341,-5,-1.445087,343.796,0.8573282,156.0979
Blue,B12 (760),327,-4,-1.208459,585.76,0.757514,122.3797
Blue,B13 (783),462,-2,-0.4310345,621.084,1.022236,87.52154
Blue,B14 (812),516,4,0.78125,1009.668,1.389947,85.72314
YellowGreen,YG1 (577),401,3,0.7537689,597.0895,1.728531,1333.825
YellowGreen,YG2 (598),391,10,2.624672,1415.198,1.708933,1392.544
YellowGreen,YG3 (615),251,1,0.4,2189.582,1.713271,2057.037
YellowGreen,YG4 (661),475,-7,-1.452282,1259.113,1.695774,1535.408
YellowGreen,YG5 (679),380,-5,-1.298701,888.005,1.736248,1261.886
YellowGreen,YG6 (697),427,-6,-1.385681,585.566,1.873401,750.85
YellowGreen,YG7 (720),298,-7,-2.295082,694.4605,1.933561,820.713
YellowGreen,YG8 (750),266,-4,-1.481481,819.8085,1.925829,386.5772
YellowGreen,YG9 (780),360,-2,-0.5524862,1066.167,2.039197,252.2653
YellowGreen,YG10 (812),324,1,0.3095975,925.0915,2.273821,119.4652
Red,R1 (661),165,-12,-6.779661,384.868,1.282837,1259.369
Red,R2 (679),154,-11,-6.666667,519.169,1.139311,2050.503
Red,R3 (697),224,-12,-5.084745,415.0055,1.16516,1767.288
Red,R4 (717),220,-7,-3.0837,357.2225,1.022381,1025.483
Red,R5 (738),174,-5,-2.793296,652.2715,1.080662,1060.274
Red,R6 (760),157,-3,-1.875,938.903,1.22849,752.8181
Red,R7 (783),264,-2,-0.7518797,1293.124,1.492888,580.2492
Red,R8 (812),152,0,0,931.964,1.876576,235.6906


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-40.775,1.118129,51.3075
Violet,-20.6,1.100279,64.32
Blue,0,1.038601,82.42751
Red,19.15,1.118088,70.452
UV,38.475,1.183283,0
FSC Area Scaling Factor,1.034002,Window Extension,3
Flow Rate,15.06
Temperature,25.5
