DailyQCReport_U1368_20241121_092409


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,1032,212,25.85366,2028.096,1.121495,447.6919
Violet,SSC,177,2,1.142857,1997.333,1.976692,12189.56
Blue,SSC-B,278,-22,-7.333333,2096.784,4.087202,15068.13
UV,UV1 (373),1044,165,18.77133,110.6525,6.191013,51.01085
UV,UV2 (388),271,47,20.98214,737.196,2.646875,452.0125
UV,UV3 (428),209,31,17.41573,643.541,2.09192,1452.568
UV,UV4 (443),157,26,19.84733,582.544,2.135177,1634.359
UV,UV5 (458),199,34,20.60606,638.7315,2.089427,2697.796
UV,UV6 (473),239,36,17.73399,981.3245,2.206939,4428.212
UV,UV7 (514),384,61,18.88545,1403.53,2.220102,6636.249
UV,UV8 (542),302,45,17.50973,832.989,2.215357,3631.59
UV,UV9 (582),368,52,16.4557,1336.327,2.181312,3264.464
UV,UV10 (613),245,33,15.56604,1577.238,2.303155,3817.434
UV,UV11 (664),314,44,16.2963,848.4925,2.321948,1821.529
UV,UV12 (692),293,44,17.67068,434.9535,2.365385,1036.008
UV,UV13 (720),428,66,18.23204,408.0275,2.402161,942.251
UV,UV14 (750),703,99,16.39073,1384.407,2.440249,1140.916
UV,UV15 (780),555,63,12.80488,1804.567,2.710854,786.4747
UV,UV16 (812),681,49,7.753164,2071.563,3.054702,602.1884
Violet,V1 (428),124,1,0.8130081,464.558,1.956212,1276.676
Violet,V2 (443),235,3,1.293103,1073.647,1.852568,3072.471
Violet,V3 (458),216,3,1.408451,1220.743,1.833669,3386.88
Violet,V4 (473),144,-1,-0.6896552,1201.942,1.711427,3615.253
Violet,V5 (508),172,2,1.176471,1133.152,1.670574,3854.194
Violet,V6 (525),181,2,1.117318,832.665,1.700814,2598.201
Violet,V7 (542),236,3,1.287554,950.079,1.63656,2716.259
Violet,V8 (581),298,4,1.360544,1016.334,1.598332,1499.503
Violet,V9 (598),248,-4,-1.587302,1231.92,1.538101,1252.447
Violet,V10 (615),284,-4,-1.388889,2101.365,1.597812,1048.63
Violet,V11 (664),235,5,2.173913,1005.664,1.45066,500.8489
Violet,V12 (692),183,7,3.977273,507.553,1.455349,240.0212
Violet,V13 (720),174,4,2.352941,499.7845,1.605761,158.1067
Violet,V14 (750),239,1,0.4201681,1248.434,1.825403,121.1232
Violet,V15 (780),407,-4,-0.973236,1816.566,2.086165,75.39082
Violet,V16 (812),271,-16,-5.574913,1364.359,2.361388,32.25923
Blue,B1 (508),1088,130,13.56994,143.6715,2.586751,444.5817
Blue,B2 (525),653,70,12.00686,133.557,2.396169,467.6245
Blue,B3 (542),609,71,13.19703,277.667,2.190199,1240.239
Blue,B4 (581),548,62,12.7572,487.011,2.181372,1430.343
Blue,B5 (598),387,33,9.322034,693.614,2.203931,1376.832
Blue,B6 (615),376,33,9.620992,876.9335,2.328857,1298.178
Blue,B7 (661),812,89,12.30982,630.1295,2.175887,661.1503
Blue,B8 (679),562,58,11.50794,459.833,1.93358,564.5703
Blue,B9 (697),774,100,14.8368,390.8715,1.728671,508.7566
Blue,B10 (717),697,71,11.34185,252.281,1.532267,242.9828
Blue,B11 (738),480,49,11.36891,345.974,1.310372,144.8404
Blue,B12 (760),455,39,9.375,583.6565,1.045544,122.2077
Blue,B13 (783),658,50,8.223684,620.6955,1.207012,84.0761
Blue,B14 (812),731,27,3.835227,1018.774,1.60013,82.16914
YellowGreen,YG1 (577),382,9,2.412869,592.2325,1.867239,1352.538
YellowGreen,YG2 (598),370,1,0.2710027,1393.755,1.898712,1328.285
YellowGreen,YG3 (615),240,2,0.8403362,2178.946,1.868811,2154.671
YellowGreen,YG4 (661),479,26,5.739514,1250.798,1.636529,1355.882
YellowGreen,YG5 (679),372,15,4.201681,876.07,1.520659,1362.551
YellowGreen,YG6 (697),426,25,6.234414,587.7835,1.497275,770.9119
YellowGreen,YG7 (720),296,12,4.225352,694.334,1.221861,789.4109
YellowGreen,YG8 (750),265,4,1.532567,819.527,0.926635,397.3859
YellowGreen,YG9 (780),357,-3,-0.8333334,1064.422,1.132815,240.1901
YellowGreen,YG10 (812),324,-16,-4.705883,927.91,1.751561,113.2832
Red,R1 (661),232,41,21.46597,381.9235,2.553356,1228.744
Red,R2 (679),213,34,18.99441,523.193,2.565063,2074.293
Red,R3 (697),303,48,18.82353,418.8305,2.384689,1918.483
Red,R4 (717),298,43,16.86275,356.657,2.223384,1058.877
Red,R5 (738),236,24,11.32076,656.6465,2.407504,1030.385
Red,R6 (760),215,18,9.137056,942.239,2.484152,710.214
Red,R7 (783),360,21,6.19469,1291.268,2.572117,569.436
Red,R8 (812),207,4,1.970443,934.5195,2.73521,251.7849


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-40.55,1.116862,51.43
Violet,-21.225,1.100643,64.565
Blue,0,1.053412,82.42751
Red,18.3,1.130165,70.5
UV,38.95,1.143824,0
FSC Area Scaling Factor,1.049156,Window Extension,3
Flow Rate,25.81
Temperature,25.5
