DailyQCReport_U1368_20250528_090811


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,377,-17,-4.314721,1944.705,2.137294,1652.633
Violet,SSC,149,4,2.758621,2013.777,4.524581,11254.67
Blue,SSC-B,105,-25,-19.23077,2004.097,3.265895,11766.75
UV,UV1 (373),1143,231,25.32895,305.845,4.615499,55.08707
UV,UV2 (388),310,55,21.56863,2020.602,1.889318,455.2279
UV,UV3 (428),241,37,18.13725,1549.052,1.576398,1552.321
UV,UV4 (443),179,32,21.76871,1238.391,1.750086,1837.963
UV,UV5 (458),219,31,16.48936,1211.264,1.86717,2518.366
UV,UV6 (473),275,47,20.61403,1562.615,1.83981,4576.52
UV,UV7 (514),433,74,20.61281,1722.797,1.938395,6457.816
UV,UV8 (542),342,56,19.58042,1047.026,1.960184,3818.509
UV,UV9 (582),408,62,17.91908,1367.386,1.895021,2815.094
UV,UV10 (613),280,38,15.70248,1246.362,1.738149,3801.993
UV,UV11 (664),349,51,17.11409,591.909,1.778367,1857.092
UV,UV12 (692),323,40,14.13428,495.87,1.802112,1101.323
UV,UV13 (720),466,59,14.49632,547.966,1.937506,1013.781
UV,UV14 (750),784,90,12.9683,652.262,2.073974,1330.837
UV,UV15 (780),630,67,11.90053,607.168,2.098536,773.8133
UV,UV16 (812),823,85,11.51762,866.348,2.627733,579.0627
Violet,V1 (428),135,8,6.299212,601.865,1.751369,1265.49
Violet,V2 (443),248,16,6.896552,1279.469,1.626332,2924.935
Violet,V3 (458),223,13,6.190476,1376.964,1.515147,3638.47
Violet,V4 (473),150,11,7.913669,1244.251,1.534031,3545.412
Violet,V5 (508),178,14,8.536586,1079.444,1.459632,3655.452
Violet,V6 (525),180,10,5.882353,766.071,1.486465,2709.635
Violet,V7 (542),238,14,6.25,901.089,1.484029,2838.927
Violet,V8 (581),295,14,4.982206,775.648,1.627837,1432.327
Violet,V9 (598),265,15,6,776.29,1.527222,1183.168
Violet,V10 (615),293,11,3.900709,1177.104,1.567772,952.2755
Violet,V11 (664),225,9,4.166667,516.604,2.103403,465.0483
Violet,V12 (692),185,4,2.209945,459.244,2.283759,237.0215
Violet,V13 (720),177,4,2.312139,522.849,2.293169,161.0637
Violet,V14 (750),240,5,2.12766,464.888,2.401451,117.0631
Violet,V15 (780),417,10,2.457002,498.171,2.724892,78.07545
Violet,V16 (812),291,2,0.6920415,578.204,3.360552,31.94472
Blue,B1 (508),558,1,0.1795332,143.252,2.324124,423.1193
Blue,B2 (525),342,4,1.183432,178.653,2.045927,437.0904
Blue,B3 (542),344,7,2.077151,549.248,2.094764,1185.871
Blue,B4 (581),315,-2,-0.6309149,738.853,2.013289,1365.488
Blue,B5 (598),236,0,0,872.318,2.326553,1406.565
Blue,B6 (615),231,0,0,929.805,2.536049,1085.803
Blue,B7 (661),497,2,0.4040404,576.764,2.630713,565.8208
Blue,B8 (679),346,0,0,487.853,2.976161,518.2811
Blue,B9 (697),467,2,0.4301075,610.503,3.120047,435.747
Blue,B10 (717),422,0,0,417.888,3.266235,227.0614
Blue,B11 (738),293,0,0,277.966,3.332961,136.2179
Blue,B12 (760),283,-2,-0.7017544,275.734,3.433833,111.9096
Blue,B13 (783),426,-5,-1.160093,253.912,3.573296,76.31359
Blue,B14 (812),499,-15,-2.918288,545.799,3.83793,73.87437
YellowGreen,YG1 (577),405,2,0.4962779,922.042,1.395602,1292.089
YellowGreen,YG2 (598),399,4,1.012658,1842.377,1.531515,1346.982
YellowGreen,YG3 (615),254,0,0,2691.195,1.551952,1973.414
YellowGreen,YG4 (661),473,2,0.4246285,1531.34,1.565205,1378.526
YellowGreen,YG5 (679),380,4,1.06383,1351.15,1.822465,1249.078
YellowGreen,YG6 (697),455,3,0.6637168,1530.648,1.641579,714.4527
YellowGreen,YG7 (720),301,-3,-0.986842,2097.76,1.722742,760.7612
YellowGreen,YG8 (750),274,-2,-0.7246377,1088.342,1.829626,433.0881
YellowGreen,YG9 (780),360,-6,-1.639344,1038.087,1.846924,246.5529
YellowGreen,YG10 (812),372,-6,-1.587302,1222.419,2.451993,116.0174
Red,R1 (661),155,7,4.72973,423.322,1.882542,1384.251
Red,R2 (679),156,5,3.311258,1118.892,2.05403,2392.95
Red,R3 (697),216,2,0.9345794,2058.821,1.869214,1921.858
Red,R4 (717),211,3,1.442308,1983.796,1.959423,1156.283
Red,R5 (738),165,3,1.851852,1649.89,2.011692,1188.817
Red,R6 (760),152,2,1.333333,1445.592,2.0454,824.1518
Red,R7 (783),266,4,1.526718,1915.893,2.052254,597.2215
Red,R8 (812),171,-1,-0.5813953,2125.915,2.232044,258.9729


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-39.675,1.115775,51.39
Violet,-19.675,1.094397,93.08501
Blue,0,1.166614,82.42751
Red,20.15,1.04264,74.516
UV,39.65,1.091757,0
FSC Area Scaling Factor,1.182407,Window Extension,3
Flow Rate,19.67
Temperature,25.62
