DailyQCReport_U1368_20250328_100545


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,377,-17,-4.314721,1961.062,2.033052,1679.006
Violet,SSC,148,3,2.068965,2004.447,4.337498,12414.17
Blue,SSC-B,144,14,10.76923,2026.38,2.729773,11733.61
UV,UV1 (373),1018,106,11.62281,309.447,2.739989,48.74743
UV,UV2 (388),283,28,10.98039,2054.844,1.415394,415.5355
UV,UV3 (428),219,15,7.352942,1554.844,1.454793,1408.732
UV,UV4 (443),164,17,11.56463,1245.962,1.622336,1699.241
UV,UV5 (458),201,13,6.914894,1195.405,1.784172,2350.576
UV,UV6 (473),251,23,10.08772,1552.787,1.796175,4220.256
UV,UV7 (514),394,35,9.749304,1708.396,1.872849,5682.152
UV,UV8 (542),311,25,8.741259,1040.325,1.846447,3582.113
UV,UV9 (582),377,31,8.959538,1363.407,1.755775,2665.052
UV,UV10 (613),264,22,9.090909,1244.483,1.578485,3446.818
UV,UV11 (664),323,25,8.389262,597.405,1.566947,1686.942
UV,UV12 (692),301,18,6.360425,493.036,1.601794,994.9949
UV,UV13 (720),437,30,7.371007,548.071,1.685771,878.8582
UV,UV14 (750),740,46,6.628242,658.898,1.808851,1226.481
UV,UV15 (780),598,35,6.216696,611.552,1.763625,840.2666
UV,UV16 (812),812,74,10.0271,861.619,2.426072,520.7711
Violet,V1 (428),135,8,6.299212,599.12,1.462246,1142.992
Violet,V2 (443),249,17,7.327586,1269.569,1.397647,2873.332
Violet,V3 (458),225,15,7.142858,1380.726,1.267549,3594.831
Violet,V4 (473),150,11,7.913669,1237.062,1.282558,3615.492
Violet,V5 (508),177,13,7.926829,1066.024,1.219203,4038.625
Violet,V6 (525),181,11,6.470589,762.444,1.257833,2700.365
Violet,V7 (542),238,14,6.25,897.291,1.237612,3027.924
Violet,V8 (581),296,15,5.338078,770.067,1.36426,1474.224
Violet,V9 (598),266,16,6.4,770.609,1.320871,1152.367
Violet,V10 (615),297,15,5.319149,1166.492,1.341671,1023.531
Violet,V11 (664),227,11,5.092593,523.236,1.819754,493.4048
Violet,V12 (692),186,5,2.762431,462.128,1.960608,234.6897
Violet,V13 (720),179,6,3.468208,526.148,1.983846,161.3845
Violet,V14 (750),243,8,3.404255,467.176,2.0506,125.7673
Violet,V15 (780),426,19,4.668305,502.995,2.315977,80.88145
Violet,V16 (812),311,22,7.612456,567.257,2.960447,32.40261
Blue,B1 (508),551,-6,-1.077199,142.809,2.100853,406.4334
Blue,B2 (525),338,0,0,178.67,1.734798,394.9821
Blue,B3 (542),339,2,0.5934718,549.707,1.733044,1106.116
Blue,B4 (581),314,-3,-0.9463723,742.77,1.603145,1360.043
Blue,B5 (598),237,1,0.4237288,880.788,1.878208,1436.018
Blue,B6 (615),232,1,0.4329004,926.744,2.034402,1062.362
Blue,B7 (661),493,-2,-0.4040404,580.297,2.052162,546.7013
Blue,B8 (679),341,-5,-1.445087,488.692,2.335638,511.0069
Blue,B9 (697),463,-2,-0.4301075,602.933,2.419726,439.3737
Blue,B10 (717),423,1,0.2369668,419.695,2.536271,225.3508
Blue,B11 (738),291,-2,-0.6825938,277.395,2.595365,127.5571
Blue,B12 (760),282,-3,-1.052632,275.879,2.625942,107.3658
Blue,B13 (783),430,-1,-0.2320186,256.277,2.782053,75.5212
Blue,B14 (812),535,21,4.085603,553.511,2.895817,76.84959
YellowGreen,YG1 (577),414,11,2.729529,919.492,1.184866,1276.884
YellowGreen,YG2 (598),411,16,4.050633,1829.795,1.391468,1291.213
YellowGreen,YG3 (615),260,6,2.362205,2662.287,1.405999,2046.595
YellowGreen,YG4 (661),479,8,1.698514,1548.748,1.392627,1315.426
YellowGreen,YG5 (679),380,4,1.06383,1347.136,1.624923,1259.5
YellowGreen,YG6 (697),454,2,0.4424779,1517.063,1.449103,728.0774
YellowGreen,YG7 (720),306,2,0.6578947,2111.534,1.584537,825.8455
YellowGreen,YG8 (750),276,0,0,1087.818,1.684877,425.6133
YellowGreen,YG9 (780),368,2,0.5464481,1043.708,1.631112,268.2404
YellowGreen,YG10 (812),393,15,3.968254,1206.161,1.952358,118.5057
Red,R1 (661),139,-9,-6.081081,405.933,1.617431,1156.396
Red,R2 (679),146,-5,-3.311258,1086.613,1.872544,1805.614
Red,R3 (697),213,-1,-0.4672897,2060.813,1.610127,1735.687
Red,R4 (717),207,-1,-0.4807692,1980.217,1.688879,940.7023
Red,R5 (738),161,-1,-0.6172839,1648.746,1.73023,1049.088
Red,R6 (760),150,0,0,1452.498,1.707231,856.8398
Red,R7 (783),264,2,0.7633588,1924.388,1.727376,558.895
Red,R8 (812),180,8,4.651163,2126.48,2.044401,239.6052


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-39.65,1.11683,51.3275
Violet,-19.6,1.092798,93.145
Blue,0,1.177843,82.42751
Red,20.025,1.05193,74.564
UV,39.55,1.118051,0
FSC Area Scaling Factor,1.190207,Window Extension,3
Flow Rate,13.93
Temperature,27.25
