DailyQCReport_U1368_20250514_105842


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,377,-17,-4.314721,1941.923,2.089379,1985.649
Violet,SSC,149,4,2.758621,2016.278,4.503714,13365.74
Blue,SSC-B,127,-3,-2.307692,1989.167,3.421818,13042.92
UV,UV1 (373),1120,208,22.80702,303.2325,4.31986,46.18451
UV,UV2 (388),307,52,20.39216,2039.116,1.93117,426.0063
UV,UV3 (428),236,32,15.68628,1533.595,1.575026,1326.994
UV,UV4 (443),177,30,20.40816,1241.454,1.721888,1768.684
UV,UV5 (458),215,27,14.3617,1215.344,1.836235,2588.292
UV,UV6 (473),268,40,17.54386,1536.55,1.7829,4405.577
UV,UV7 (514),423,64,17.8273,1707.704,1.889499,6126.499
UV,UV8 (542),331,45,15.73427,1032.129,1.909951,3616.855
UV,UV9 (582),399,53,15.31792,1376.301,1.852664,2501.334
UV,UV10 (613),281,39,16.1157,1248.786,1.79182,3450.645
UV,UV11 (664),334,36,12.08054,585.188,1.817176,1687.527
UV,UV12 (692),314,31,10.95406,494.118,1.893834,959.2779
UV,UV13 (720),464,57,14.00491,549.0045,2.004293,911.3777
UV,UV14 (750),783,89,12.82421,655.669,2.145353,1191.184
UV,UV15 (780),642,79,14.03197,613.54,2.224374,783.8018
UV,UV16 (812),960,222,30.0813,859.3085,3.402004,551.2188
Violet,V1 (428),135,8,6.299212,601.9745,1.68248,1209.871
Violet,V2 (443),248,16,6.896552,1277.433,1.554522,2940.134
Violet,V3 (458),224,14,6.666667,1390.745,1.438375,3416.199
Violet,V4 (473),150,11,7.913669,1246.411,1.435537,3869.562
Violet,V5 (508),176,12,7.317073,1067.273,1.361815,3645.954
Violet,V6 (525),180,10,5.882353,770.368,1.408046,2737.918
Violet,V7 (542),235,11,4.910714,899.149,1.39491,2791.858
Violet,V8 (581),291,10,3.558719,765.5745,1.535013,1486.624
Violet,V9 (598),268,18,7.2,776.814,1.454412,1157.858
Violet,V10 (615),296,14,4.964539,1177.864,1.482086,933.7001
Violet,V11 (664),216,0,0,523.6055,2.073843,483.9622
Violet,V12 (692),178,-3,-1.657459,453.7045,2.268894,255.6275
Violet,V13 (720),175,2,1.156069,524.362,2.249641,156.2509
Violet,V14 (750),237,2,0.8510638,464.8405,2.355467,118.28
Violet,V15 (780),426,19,4.668305,501.3065,2.719123,78.93825
Violet,V16 (812),361,72,24.91349,570.1945,3.903951,32.38247
Blue,B1 (508),557,0,0,144.324,2.238133,417.3978
Blue,B2 (525),339,1,0.295858,178.8545,1.970414,430.1205
Blue,B3 (542),337,0,0,542.3475,2.005103,1161.018
Blue,B4 (581),315,-2,-0.6309149,745.5335,1.971187,1402.33
Blue,B5 (598),238,2,0.8474576,877.8005,2.275607,1415.357
Blue,B6 (615),235,4,1.731602,940.8365,2.520769,1138.525
Blue,B7 (661),483,-12,-2.424242,573.115,2.658836,568.658
Blue,B8 (679),337,-9,-2.601156,490.5935,2.996083,535.6974
Blue,B9 (697),461,-4,-0.8602151,610.8925,3.064564,437.1161
Blue,B10 (717),422,0,0,421.7755,3.236388,217.7813
Blue,B11 (738),291,-2,-0.6825938,278.028,3.369153,129.8244
Blue,B12 (760),282,-3,-1.052632,276.1645,3.432826,116.2047
Blue,B13 (783),435,4,0.9280742,254.767,3.642983,78.05367
Blue,B14 (812),607,93,18.09339,548.947,4.181973,70.75818
YellowGreen,YG1 (577),411,8,1.985112,924.0585,1.300082,1348.93
YellowGreen,YG2 (598),411,16,4.050633,1826.368,1.454084,1343.363
YellowGreen,YG3 (615),262,8,3.149606,2684.526,1.490161,2003.984
YellowGreen,YG4 (661),465,-6,-1.273885,1534.26,1.574607,1269.262
YellowGreen,YG5 (679),374,-2,-0.5319149,1369.528,1.802902,1242.96
YellowGreen,YG6 (697),447,-5,-1.106195,1520.796,1.651729,742.4036
YellowGreen,YG7 (720),302,-2,-0.6578947,2101.702,1.751347,772.2919
YellowGreen,YG8 (750),275,-1,-0.3623188,1090.476,1.860824,402.2398
YellowGreen,YG9 (780),370,4,1.092896,1042.652,1.868999,251.1741
YellowGreen,YG10 (812),445,67,17.72487,1211.72,2.855627,127.1053
Red,R1 (661),131,-17,-11.48649,418.4255,1.848752,1248.387
Red,R2 (679),137,-14,-9.271523,1082.88,2.078976,1922.099
Red,R3 (697),206,-8,-3.738318,2054.846,1.778669,1755.553
Red,R4 (717),203,-5,-2.403846,1967.532,1.852315,940.0563
Red,R5 (738),159,-3,-1.851852,1646.082,1.928142,1030.788
Red,R6 (760),149,-1,-0.6666667,1455.4,1.941343,817.0454
Red,R7 (783),267,5,1.908397,1914.589,1.999773,649.2761
Red,R8 (812),208,36,20.93023,2119.961,2.819601,240.8977


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-39.725,1.116217,51.47
Violet,-19.7,1.094051,93.08501
Blue,0,1.169026,82.42751
Red,20.2,1.045909,74.564
UV,39.725,1.100867,0
FSC Area Scaling Factor,1.183039,Window Extension,3
Flow Rate,20.56
Temperature,27.25
