DailyQCReport_U1368_20240321_111733


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2005
Software,SpectroFlo 3.1.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,820,167,25.57427,2019.404,1.245884,618.8011
Violet,SSC,178,6,3.488372,1998.385,1.505562,10715.44
Blue,SSC-B,321,30,10.30928,2007.681,4.084415,12697.4
UV,UV1 (373),835,1,0.1199041,109.2345,3.864459,50.00779
UV,UV2 (388),217,4,1.877934,740.342,2.393212,424.8078
UV,UV3 (428),173,8,4.848485,660.01,3.566395,1437.742
UV,UV4 (443),129,4,3.2,592.8575,3.915824,1678.006
UV,UV5 (458),163,5,3.164557,650.925,4.164582,2577.89
UV,UV6 (473),201,7,3.608247,1000.32,4.348615,4016.92
UV,UV7 (514),321,15,4.901961,1411.703,4.483576,6801.628
UV,UV8 (542),257,14,5.761317,857.037,4.355492,3757.729
UV,UV9 (582),315,6,1.941748,1348.76,3.943798,3268.994
UV,UV10 (613),211,-2,-0.9389672,1586.895,3.558355,3845.49
UV,UV11 (664),276,2,0.729927,861.4535,3.06693,1773.601
UV,UV12 (692),256,0,0,439.473,2.755275,1018.861
UV,UV13 (720),372,0,0,414.2165,2.486826,875.6494
UV,UV14 (750),611,-17,-2.707006,1392.359,2.234881,1037.206
UV,UV15 (780),483,-23,-4.545455,1809.082,2.111993,762.2791
UV,UV16 (812),600,-29,-4.610493,2095.274,2.108369,572.5439
Violet,V1 (428),131,-1,-0.7575758,463.276,2.658588,1228.047
Violet,V2 (443),249,-1,-0.4,1068.21,2.652835,2947.012
Violet,V3 (458),229,-1,-0.4347826,1224.454,2.718974,3327.704
Violet,V4 (473),155,5,3.333333,1191.156,2.675968,3847.004
Violet,V5 (508),181,8,4.624277,1118.434,2.641284,3790.115
Violet,V6 (525),192,11,6.077348,829.063,2.714207,2662.474
Violet,V7 (542),250,14,5.932203,946.705,2.633344,2777.862
Violet,V8 (581),310,7,2.310231,1007.5,2.469441,1484.706
Violet,V9 (598),263,-2,-0.754717,1234.161,2.322588,1280.852
Violet,V10 (615),298,1,0.3367003,2118.642,2.337379,981.2861
Violet,V11 (664),247,5,2.066116,1015.104,2.222065,488.1973
Violet,V12 (692),191,2,1.058201,505.116,2.215018,253.4548
Violet,V13 (720),183,0,0,498.3415,2.325556,162.2265
Violet,V14 (750),250,-8,-3.100775,1240.057,2.537829,116.3865
Violet,V15 (780),424,-21,-4.719101,1800.122,2.765962,74.54366
Violet,V16 (812),282,-17,-5.685619,1357.616,3.230673,30.78843
Blue,B1 (508),988,180,22.27723,143.1225,2.802819,457.2719
Blue,B2 (525),605,97,19.09449,133.567,2.67943,472.3078
Blue,B3 (542),565,58,11.43984,280.856,2.646584,1330.365
Blue,B4 (581),505,31,6.540085,491.0305,2.451776,1448.197
Blue,B5 (598),360,16,4.651163,697.934,2.270377,1471.285
Blue,B6 (615),346,16,4.848485,885.6555,2.260498,1240.873
Blue,B7 (661),738,41,5.882353,619.608,1.966796,621.74
Blue,B8 (679),521,33,6.762295,467.418,1.590123,561.4813
Blue,B9 (697),715,47,7.035928,395.939,1.453551,501.2313
Blue,B10 (717),646,26,4.193549,251.1655,1.362933,245.8258
Blue,B11 (738),440,14,3.286385,344.5785,1.288206,161.2667
Blue,B12 (760),416,8,1.960784,587.4545,1.137584,120.9115
Blue,B13 (783),596,3,0.5059022,620.1845,1.323325,80.19997
Blue,B14 (812),660,-2,-0.3021148,1010.763,1.754615,81.96545
YellowGreen,YG1 (577),397,10,2.583979,598.279,2.807725,1366.575
YellowGreen,YG2 (598),381,1,0.2631579,1397.958,2.72227,1362.189
YellowGreen,YG3 (615),247,1,0.406504,2157.366,2.68191,2146.058
YellowGreen,YG4 (661),492,18,3.797468,1253.433,2.678928,1526.475
YellowGreen,YG5 (679),384,9,2.4,870.0355,2.662793,1343.462
YellowGreen,YG6 (697),437,15,3.554502,577.268,2.837269,774.1059
YellowGreen,YG7 (720),304,8,2.702703,690.222,2.818124,739.3268
YellowGreen,YG8 (750),269,1,0.3731343,818.3445,2.667557,381.6642
YellowGreen,YG9 (780),360,-7,-1.907357,1058.394,2.880825,253.7692
YellowGreen,YG10 (812),325,-9,-2.694611,924.4235,3.351955,109.4787
Red,R1 (661),220,30,15.78947,379.129,5.702282,1236.807
Red,R2 (679),199,21,11.79775,513.0635,5.756035,2017.998
Red,R3 (697),284,30,11.81102,413.322,6.042282,1788.86
Red,R4 (717),276,27,10.84337,349.696,6.262085,1024.4
Red,R5 (738),216,16,8,640.4695,6.556898,995.4592
Red,R6 (760),195,11,5.978261,923.231,6.746164,787.2982
Red,R7 (783),326,11,3.492064,1267.175,6.933611,565.5425
Red,R8 (812),187,5,2.747253,917.234,7.221535,234.4469


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-40.775,1.119086,51.3475
Violet,-20.9,1.097332,64.32
Blue,0,1.047312,82.42751
Red,19.45,1.119,70.452
UV,39.6,1.175592,0
FSC Area Scaling Factor,1.037805,Window Extension,3
Flow Rate,38.5
Temperature,26.25
