DailyQCReport_U1368_20250918_093612


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,347,-32,-8.443272,1985.325,3.565409,2066.245
Violet,SSC,159,16,11.18881,2018.072,7.730458,10856.42
Blue,SSC-B,101,-31,-23.48485,1956.625,2.67136,10801.34
UV,UV1 (373),1105,-13,-1.162791,306.696,2.678937,54.60249
UV,UV2 (388),311,4,1.302932,2052.082,1.448205,509.733
UV,UV3 (428),245,5,2.083333,1559.002,2.036987,1579.602
UV,UV4 (443),183,4,2.234637,1253.427,2.384429,1926.979
UV,UV5 (458),224,4,1.818182,1232.337,2.569068,2935.732
UV,UV6 (473),279,8,2.952029,1559.491,2.579829,4538.333
UV,UV7 (514),444,22,5.21327,1743.717,2.708193,7159.421
UV,UV8 (542),351,20,6.042296,1061.123,2.770029,4465.9
UV,UV9 (582),415,24,6.138108,1378.862,2.765554,2760.048
UV,UV10 (613),285,9,3.26087,1260.236,2.419245,3947.076
UV,UV11 (664),349,25,7.716049,597.187,1.923884,1909.548
UV,UV12 (692),321,10,3.215434,502.588,1.860384,1157.144
UV,UV13 (720),462,-18,-3.75,550.195,1.91059,1077.134
UV,UV14 (750),778,-31,-3.831891,660.15,2.015192,1260.274
UV,UV15 (780),625,-64,-9.288824,613.769,1.91609,881.9984
UV,UV16 (812),830,-484,-36.8341,864.027,2.660404,696.8593
Violet,V1 (428),128,0,0,603.757,2.325464,1312.953
Violet,V2 (443),232,1,0.4329004,1287.436,2.529694,3200.716
Violet,V3 (458),210,0,0,1381.103,2.63268,3666.842
Violet,V4 (473),139,1,0.7246377,1249.104,2.79727,3726.16
Violet,V5 (508),164,4,2.5,1078.384,2.859659,3577.093
Violet,V6 (525),171,4,2.39521,774.281,2.957486,2812.26
Violet,V7 (542),224,6,2.752294,902.798,3.033667,2766.808
Violet,V8 (581),282,18,6.818182,775.743,3.069728,1361.128
Violet,V9 (598),247,11,4.661017,783.985,2.919437,1279.803
Violet,V10 (615),279,11,4.104477,1172.558,2.794119,1109.74
Violet,V11 (664),214,27,14.4385,524.941,2.599772,482.0865
Violet,V12 (692),173,20,13.0719,458.294,2.522763,267.6225
Violet,V13 (720),166,6,3.75,524.434,2.320618,161.7992
Violet,V14 (750),228,7,3.167421,466.684,2.282984,129.2624
Violet,V15 (780),393,-24,-5.755396,498.7,2.448787,73.39073
Violet,V16 (812),282,-207,-42.33129,578.467,3.12416,36.06773
Blue,B1 (508),557,4,0.7233273,144.907,2.828753,410.8511
Blue,B2 (525),339,5,1.497006,179.132,2.65388,422.0313
Blue,B3 (542),333,10,3.095975,548.053,2.566144,1062.319
Blue,B4 (581),303,6,2.020202,738.688,2.250966,1451.442
Blue,B5 (598),228,4,1.785714,878.545,2.149381,1363.018
Blue,B6 (615),218,0,0,931.998,2.000887,1164.565
Blue,B7 (661),456,12,2.702703,568.428,1.588144,536.8106
Blue,B8 (679),317,19,6.375839,487.565,1.891243,498.2006
Blue,B9 (697),424,3,0.7125891,609.862,1.731836,458.2482
Blue,B10 (717),384,-22,-5.418719,415.606,1.889542,211.6685
Blue,B11 (738),264,-11,-4,277.524,1.856517,137.4535
Blue,B12 (760),257,-11,-4.104477,275.254,1.845121,107.4892
Blue,B13 (783),387,-54,-12.2449,255.129,1.985367,78.42509
Blue,B14 (812),466,-320,-40.71247,546.088,2.181814,79.16471
YellowGreen,YG1 (577),392,0,0,922.312,1.322937,1398.878
YellowGreen,YG2 (598),382,-11,-2.798982,1820.099,1.438052,1293.253
YellowGreen,YG3 (615),242,-11,-4.347826,2684.445,1.391706,2022.49
YellowGreen,YG4 (661),459,10,2.227171,1550.282,1.279115,1456.318
YellowGreen,YG5 (679),364,16,4.597701,1353.335,1.505295,1342.193
YellowGreen,YG6 (697),432,-3,-0.6896552,1516.596,1.296379,866.9614
YellowGreen,YG7 (720),292,-15,-4.885993,2091.665,1.385193,809.8492
YellowGreen,YG8 (750),265,-15,-5.357143,1085.989,1.441515,400.7325
YellowGreen,YG9 (780),352,-45,-11.33501,1036.592,1.338964,277.5987
YellowGreen,YG10 (812),373,-243,-39.44805,1212.344,1.61979,114.6656
Red,R1 (661),153,37,31.89655,428.28,2.017175,1476.939
Red,R2 (679),153,30,24.39024,1117.904,2.159731,2670.479
Red,R3 (697),213,10,4.926108,2042.309,1.827723,2114.359
Red,R4 (717),210,-2,-0.9433962,1984.218,1.849744,1191.935
Red,R5 (738),164,-1,-0.6060606,1640.936,1.869685,1220.196
Red,R6 (760),152,-3,-1.935484,1449.432,1.735111,808.0017
Red,R7 (783),266,-32,-10.73826,1911.11,1.735733,641.6514
Red,R8 (812),176,-142,-44.65409,2107.763,2.363056,259.8606


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-39.9,1.10597,51.3475
Violet,-19.875,1.089855,92.96
Blue,0,1.165732,82.42751
Red,19.9,1.015389,74.468
UV,39.875,1.046944,0
FSC Area Scaling Factor,1.182132,Window Extension,3
Flow Rate,15.54
Temperature,23
