DailyQCReport_U1368_20230420_093520


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2005
Software,SpectroFlo 3.1.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,556,0,0,2018.344,1.459403,493.0832
Violet,SSC,153,2,1.324503,1987.706,1.743364,11597.63
Blue,SSC-B,160,3,1.910828,1869.672,2.921289,11842.02
UV,UV1 (373),833,23,2.839506,110.4665,2.658372,52.92886
UV,UV2 (388),220,6,2.803738,747.732,1.903541,443.4812
UV,UV3 (428),165,4,2.484472,650.1295,1.630167,1473.043
UV,UV4 (443),123,3,2.5,585.31,1.654731,1746.008
UV,UV5 (458),151,3,2.027027,637.1965,1.649468,2617.594
UV,UV6 (473),192,5,2.673797,990.5355,1.726342,4034.231
UV,UV7 (514),310,7,2.310231,1399.182,1.756465,6088.059
UV,UV8 (542),243,6,2.531646,840.0065,1.749146,3463.826
UV,UV9 (582),299,2,0.6734006,1326.43,1.670293,3374.755
UV,UV10 (613),203,-2,-0.9756098,1559.333,1.808651,3635.749
UV,UV11 (664),272,1,0.3690037,857.796,1.65361,1654.473
UV,UV12 (692),252,4,1.612903,434.348,1.652577,947.5184
UV,UV13 (720),364,7,1.960784,411.464,1.639552,930.4506
UV,UV14 (750),606,7,1.168614,1389.798,1.619067,1230.171
UV,UV15 (780),480,2,0.41841,1808.002,1.833675,735.1433
UV,UV16 (812),585,9,1.5625,2084.285,2.061935,556.7071
Violet,V1 (428),118,2,1.724138,466.2605,1.197287,1248.399
Violet,V2 (443),221,1,0.4545454,1071.413,1.24231,2961.026
Violet,V3 (458),204,3,1.492537,1227.517,1.283249,3264.766
Violet,V4 (473),138,2,1.470588,1206.413,1.25446,3736.114
Violet,V5 (508),162,3,1.886792,1130.094,1.274221,3666.39
Violet,V6 (525),172,4,2.380952,826.494,1.300509,2648.157
Violet,V7 (542),224,3,1.357466,946.9075,1.308467,2761.605
Violet,V8 (581),283,6,2.166065,1022.01,1.414771,1454.304
Violet,V9 (598),234,-3,-1.265823,1214.065,1.49251,1250.16
Violet,V10 (615),267,-2,-0.7434944,2097.24,1.52774,1054.411
Violet,V11 (664),224,1,0.4484305,1014.081,1.133338,479.8951
Violet,V12 (692),175,-1,-0.5681818,499.2335,0.9391386,241.7068
Violet,V13 (720),168,1,0.5988024,497.065,0.8511102,159.7117
Violet,V14 (750),232,0,0,1242.999,0.9138463,117.8238
Violet,V15 (780),393,4,1.028278,1813.772,1.195514,75.33037
Violet,V16 (812),261,2,0.7722008,1371.043,1.619299,33.04362
Blue,B1 (508),757,-1,-0.1319261,143.45,2.014039,454.1663
Blue,B2 (525),474,5,1.066098,134.965,1.859728,464.8876
Blue,B3 (542),437,3,0.6912442,275.005,1.807289,1324.235
Blue,B4 (581),387,3,0.78125,485.3165,1.779474,1511.368
Blue,B5 (598),285,1,0.3521127,693.8955,1.739702,1514.049
Blue,B6 (615),268,-2,-0.7407407,879.4325,1.796873,1280.438
Blue,B7 (661),583,10,1.745201,628.593,1.626015,700.7764
Blue,B8 (679),407,-3,-0.7317073,461.8585,1.39537,573.4102
Blue,B9 (697),549,7,1.291513,392.3455,1.22623,500.847
Blue,B10 (717),496,-6,-1.195219,249.546,1.053594,247.9029
Blue,B11 (738),347,1,0.2890173,343.539,0.8713091,159.0697
Blue,B12 (760),331,0,0,584.344,0.7386459,125.761
Blue,B13 (783),465,1,0.2155172,618.7845,0.9970044,86.90753
Blue,B14 (812),513,1,0.1953125,1005.229,1.339404,87.97423
YellowGreen,YG1 (577),391,-7,-1.758794,599.3315,1.965704,1385.997
YellowGreen,YG2 (598),372,-9,-2.362205,1396.047,1.926206,1363.36
YellowGreen,YG3 (615),241,-9,-3.6,2170.086,1.938779,2006.446
YellowGreen,YG4 (661),474,-8,-1.659751,1248.074,1.959366,1444.523
YellowGreen,YG5 (679),380,-5,-1.298701,878.887,2.012569,1276.129
YellowGreen,YG6 (697),430,-3,-0.6928407,575.6025,2.164371,795.4556
YellowGreen,YG7 (720),301,-4,-1.311475,691.457,2.249327,856.3002
YellowGreen,YG8 (750),265,-5,-1.851852,816.3445,2.178925,412.617
YellowGreen,YG9 (780),355,-7,-1.933702,1057.406,2.294615,275.4709
YellowGreen,YG10 (812),317,-6,-1.857585,927.718,2.51394,120.3778
Red,R1 (661),179,2,1.129943,381.6505,1.45664,1246.711
Red,R2 (679),166,1,0.6060606,522.717,1.290519,2345.595
Red,R3 (697),240,4,1.694915,417.2365,1.322043,1894.749
Red,R4 (717),231,4,1.762115,355.8505,1.165396,1020.148
Red,R5 (738),179,0,0,652.2585,1.157267,1042.846
Red,R6 (760),160,0,0,942.4155,1.248899,799.0706
Red,R7 (783),265,-1,-0.3759398,1290.304,1.499695,597.5439
Red,R8 (812),151,-1,-0.6578947,932.357,1.828398,240.5444


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-41.05,1.117215,51.3075
Violet,-20.65,1.099655,64.32
Blue,0,1.037004,82.42751
Red,19.225,1.119619,70.5
UV,38.675,1.183649,0
FSC Area Scaling Factor,1.033804,Window Extension,3
Flow Rate,15.38
Temperature,25
