DailyQCReport_U1368_20230829_094701


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2005
Software,SpectroFlo 3.1.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,619,63,11.33094,1953.901,1.777161,601.0397
Violet,SSC,175,24,15.89404,2005.405,1.860163,11578.36
Blue,SSC-B,265,108,68.78981,1998.329,3.464379,12299.89
UV,UV1 (373),1005,195,24.07407,109.617,7.38846,48.90453
UV,UV2 (388),264,50,23.36449,733.0775,5.328301,424.8617
UV,UV3 (428),199,38,23.60248,649.694,4.649698,1468.505
UV,UV4 (443),146,26,21.66667,583.605,4.523621,1800.533
UV,UV5 (458),186,38,25.67567,636.8305,4.43235,2379.388
UV,UV6 (473),227,40,21.39037,983.557,4.445776,4165.259
UV,UV7 (514),360,57,18.81188,1387.896,4.431844,5948.699
UV,UV8 (542),290,53,22.36287,840.752,4.509128,3650.896
UV,UV9 (582),352,55,18.51852,1337.942,4.502538,3388.123
UV,UV10 (613),233,28,13.65854,1561.828,4.557614,3850.449
UV,UV11 (664),308,37,13.65314,855.474,4.680513,1723.109
UV,UV12 (692),284,36,14.51613,434.341,4.798958,957.6776
UV,UV13 (720),417,60,16.80672,409.327,4.953949,914.438
UV,UV14 (750),687,88,14.69115,1376.234,4.993811,1086.914
UV,UV15 (780),545,67,14.01674,1797.667,5.220623,717.4866
UV,UV16 (812),666,90,15.625,2070.287,5.438293,567.8968
Violet,V1 (428),131,15,12.93103,467.119,1.497114,1302.979
Violet,V2 (443),249,29,13.18182,1075.809,1.487821,2876.223
Violet,V3 (458),228,27,13.43284,1222.921,1.545978,3462.855
Violet,V4 (473),154,18,13.23529,1201.136,1.495627,3731.75
Violet,V5 (508),181,22,13.83648,1128.362,1.484091,3978.775
Violet,V6 (525),191,23,13.69048,829.16,1.530144,2603.687
Violet,V7 (542),248,27,12.21719,955.1815,1.502325,2568.632
Violet,V8 (581),311,34,12.27437,1024.566,1.480794,1505.17
Violet,V9 (598),262,25,10.54852,1226.699,1.493519,1195.505
Violet,V10 (615),294,25,9.29368,2102.355,1.561455,1019.947
Violet,V11 (664),246,23,10.3139,1007.349,1.272258,479.7787
Violet,V12 (692),192,16,9.090909,506.3585,1.153074,252.1979
Violet,V13 (720),184,17,10.17964,498.697,1.166056,169.17
Violet,V14 (750),255,23,9.913794,1250.373,1.303961,122.1522
Violet,V15 (780),434,45,11.56812,1820.488,1.578164,75.22785
Violet,V16 (812),285,26,10.03861,1373.426,2.000631,31.87349
Blue,B1 (508),886,128,16.88654,144.762,2.337012,458.1544
Blue,B2 (525),536,67,14.28572,134.397,2.161672,474.5103
Blue,B3 (542),505,71,16.35945,280.934,2.086419,1325.607
Blue,B4 (581),449,65,16.92708,495.0035,2.014687,1543.511
Blue,B5 (598),321,37,13.02817,696.256,1.955429,1489.588
Blue,B6 (615),305,35,12.96296,874.1575,2.05602,1269.686
Blue,B7 (661),650,77,13.43805,621.4785,1.909978,690.7809
Blue,B8 (679),464,54,13.17073,463.842,1.630612,575.175
Blue,B9 (697),627,85,15.68266,399.9145,1.426615,574.0574
Blue,B10 (717),577,75,14.94024,256.858,1.219619,265.3716
Blue,B11 (738),395,49,14.16185,345.571,1.071625,152.6138
Blue,B12 (760),375,44,13.29305,587.339,0.8701432,120.6538
Blue,B13 (783),538,74,15.94828,620.442,1.083872,88.19336
Blue,B14 (812),588,76,14.84375,1011.167,1.524329,82.81996
YellowGreen,YG1 (577),397,-1,-0.2512563,598.3245,2.227591,1471.19
YellowGreen,YG2 (598),375,-6,-1.574803,1399.578,2.156991,1295.96
YellowGreen,YG3 (615),248,-2,-0.8,2193.647,2.186931,2057.303
YellowGreen,YG4 (661),488,6,1.244813,1265.765,2.297352,1355.274
YellowGreen,YG5 (679),382,-3,-0.7792208,880.0445,2.336266,1426.923
YellowGreen,YG6 (697),433,0,0,583.8485,2.513469,741.8566
YellowGreen,YG7 (720),304,-1,-0.3278688,693.704,2.568035,820.4089
YellowGreen,YG8 (750),270,0,0,819.0755,2.498047,439.2627
YellowGreen,YG9 (780),360,-2,-0.5524862,1062.488,2.637486,251.3558
YellowGreen,YG10 (812),323,0,0,925.957,2.987839,113.4045
Red,R1 (661),199,22,12.42938,380.409,3.835948,1250.295
Red,R2 (679),184,19,11.51515,521.1845,3.827668,2257.706
Red,R3 (697),262,26,11.01695,419.1895,4.058908,1913.871
Red,R4 (717),256,29,12.77533,355.469,4.168092,1133.802
Red,R5 (738),198,19,10.61452,651.378,4.396461,998.6739
Red,R6 (760),180,20,12.5,943.872,4.535176,743.2076
Red,R7 (783),298,32,12.03008,1285.995,4.722212,584.7614
Red,R8 (812),170,18,11.84211,934.099,5.045169,235.3766


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-40.85,1.115865,51.39
Violet,-20.675,1.098622,64.26
Blue,0,1.037826,82.42751
Red,19.375,1.129889,70.356
UV,39.2,1.187001,0
FSC Area Scaling Factor,1.038041,Window Extension,3
Flow Rate,23.94
Temperature,24.25
