DailyQCReport_U1368_20231128_131944


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2005
Software,SpectroFlo 3.1.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,653,34,5.49273,1946.597,1.093084,538.2624
Violet,SSC,175,3,1.744186,1998.885,1.693903,10918.96
Blue,SSC-B,238,56,30.76923,2032.587,3.946469,14143.12
UV,UV1 (373),1048,31,3.048181,109.95,9.036956,52.08797
UV,UV2 (388),271,7,2.651515,731.382,7.751438,467.9905
UV,UV3 (428),207,7,3.5,649.615,7.003314,1432.848
UV,UV4 (443),155,9,6.164383,584.755,6.85792,1830.186
UV,UV5 (458),194,8,4.301075,635.031,6.732115,2427.532
UV,UV6 (473),237,9,3.947368,980.389,6.699693,4056.409
UV,UV7 (514),378,21,5.882353,1383.811,6.716053,6224.359
UV,UV8 (542),303,16,5.574913,845.817,6.796956,3624.031
UV,UV9 (582),369,18,5.128205,1333.369,6.690697,3268.084
UV,UV10 (613),245,6,2.51046,1568.033,6.695045,3639.362
UV,UV11 (664),311,5,1.633987,848.278,6.856269,1693.735
UV,UV12 (692),287,5,1.77305,432.212,7.007382,1014.393
UV,UV13 (720),423,8,1.927711,408.358,7.181285,962.7084
UV,UV14 (750),699,13,1.895044,1371.215,7.286035,1184.139
UV,UV15 (780),562,12,2.181818,1795.339,7.488817,784.9329
UV,UV16 (812),703,22,3.230543,2061.748,7.728501,581.345
Violet,V1 (428),132,1,0.7633588,465.513,2.277706,1345.373
Violet,V2 (443),252,4,1.612903,1075.307,2.292499,3044.065
Violet,V3 (458),230,3,1.321586,1220.937,2.322263,3702.13
Violet,V4 (473),155,2,1.30719,1190.817,2.278137,3775.334
Violet,V5 (508),183,3,1.666667,1126.168,2.231781,3633.153
Violet,V6 (525),192,3,1.587302,828.83,2.299568,2606.811
Violet,V7 (542),250,5,2.040816,947.148,2.256724,2618.937
Violet,V8 (581),314,5,1.618123,1032.585,2.147487,1429.858
Violet,V9 (598),263,-4,-1.498127,1227.427,2.07904,1216.535
Violet,V10 (615),297,-1,-0.3355705,2119.591,2.123825,1059.091
Violet,V11 (664),239,-4,-1.646091,1013.421,2.085301,470.4768
Violet,V12 (692),187,-3,-1.578947,507.218,2.017551,251.4135
Violet,V13 (720),179,-3,-1.648352,498.98,2.05337,152.7633
Violet,V14 (750),249,-4,-1.581028,1250.575,2.2064,117.6766
Violet,V15 (780),429,-4,-0.9237875,1811.86,2.506478,77.03009
Violet,V16 (812),288,-2,-0.6896552,1366.966,2.913016,33.09175
Blue,B1 (508),934,62,7.110092,143.62,2.487658,455.5712
Blue,B2 (525),561,26,4.859813,134.518,2.356499,498.3806
Blue,B3 (542),522,25,5.030181,275.379,2.229764,1211.019
Blue,B4 (581),467,18,4.008909,482.819,2.098403,1502.394
Blue,B5 (598),338,12,3.680982,691.754,2.007304,1430.348
Blue,B6 (615),319,8,2.572347,875.768,2.058941,1208.296
Blue,B7 (661),677,27,4.153846,627.172,1.842162,668.8298
Blue,B8 (679),474,11,2.37581,467.568,1.560734,527.1545
Blue,B9 (697),640,22,3.559871,394.928,1.432578,501.5433
Blue,B10 (717),587,17,2.982456,254.029,1.318802,246.9424
Blue,B11 (738),403,10,2.544529,344.458,1.202672,148.4718
Blue,B12 (760),384,9,2.4,584.929,1.023723,140.1801
Blue,B13 (783),553,12,2.218115,612.767,1.2231,83.36356
Blue,B14 (812),620,19,3.161397,1010.243,1.593392,87.07579
YellowGreen,YG1 (577),407,6,1.496259,602.276,2.496841,1348.683
YellowGreen,YG2 (598),392,3,0.7712082,1403.308,2.434438,1340.258
YellowGreen,YG3 (615),254,0,0,2188.813,2.43211,2100.58
YellowGreen,YG4 (661),481,-9,-1.836735,1254.7,2.389509,1370.179
YellowGreen,YG5 (679),379,-2,-0.5249344,875.543,2.373017,1241.885
YellowGreen,YG6 (697),426,-1,-0.234192,582.969,2.521806,921.2766
YellowGreen,YG7 (720),298,-5,-1.650165,695.961,2.461343,736.7357
YellowGreen,YG8 (750),267,-6,-2.197802,820.622,2.264879,409.3049
YellowGreen,YG9 (780),361,-5,-1.36612,1057.965,2.52148,249.7921
YellowGreen,YG10 (812),332,-2,-0.5988024,927.951,2.845827,111.8277
Red,R1 (661),189,5,2.717391,381.347,3.755695,1274.776
Red,R2 (679),177,5,2.906977,520.068,3.643619,2526.083
Red,R3 (697),251,9,3.719008,414.203,3.878898,1971.727
Red,R4 (717),249,11,4.621849,355.167,3.936321,1165.937
Red,R5 (738),197,6,3.141361,650.977,4.12535,982.7827
Red,R6 (760),179,4,2.285714,933.439,4.282482,726.1227
Red,R7 (783),306,11,3.728814,1289.864,4.586356,621.697
Red,R8 (812),178,7,4.093567,930.081,4.860322,247.9917


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-40.75,1.117677,51.37
Violet,-20.7,1.096488,64.32
Blue,0,1.044106,82.42751
Red,19.35,1.121869,70.404
UV,39.1,1.187035,0
FSC Area Scaling Factor,1.036191,Window Extension,3
Flow Rate,28.19
Temperature,24.38
