DailyQCReport_U1368_20230715_174505


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2005
Software,SpectroFlo 3.1.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,587,31,5.57554,1935.214,1.291147,514.6824
Violet,SSC,173,22,14.56954,2022.453,1.290125,12324.61
Blue,SSC-B,220,63,40.12739,2284.588,7.360577,14590.3
UV,UV1 (373),941,131,16.17284,106.765,4.859399,50.13069
UV,UV2 (388),251,37,17.28972,721.0205,3.587113,424.8518
UV,UV3 (428),189,28,17.3913,638.2025,3.182897,1292.742
UV,UV4 (443),140,20,16.66667,577.9075,3.163451,1618.015
UV,UV5 (458),177,29,19.59459,626.967,3.092915,2407.909
UV,UV6 (473),218,31,16.57754,977.7785,3.131612,4143.054
UV,UV7 (514),345,42,13.86139,1363.127,3.134881,5704.346
UV,UV8 (542),277,40,16.87764,827.969,3.150754,3473.256
UV,UV9 (582),334,37,12.45791,1312.081,3.098423,3154.484
UV,UV10 (613),224,19,9.268292,1538.019,3.172607,3645.802
UV,UV11 (664),296,25,9.225092,832.9865,3.205369,1605.44
UV,UV12 (692),276,28,11.29032,426.351,3.229103,1031.94
UV,UV13 (720),403,46,12.88515,401.652,3.322773,868.4956
UV,UV14 (750),661,62,10.35058,1365.679,3.358435,1187.342
UV,UV15 (780),522,44,9.205021,1770.222,3.50895,728.4138
UV,UV16 (812),646,70,12.15278,2043.659,3.686663,561.8283
Violet,V1 (428),129,13,11.2069,466.819,1.304744,1176.432
Violet,V2 (443),243,23,10.45455,1066.313,1.380936,2971.527
Violet,V3 (458),223,22,10.94527,1227.805,1.418763,3483.146
Violet,V4 (473),150,14,10.29412,1194.463,1.395928,3897.89
Violet,V5 (508),179,20,12.57862,1125.932,1.414372,3459.554
Violet,V6 (525),188,20,11.90476,827.421,1.471347,2572.15
Violet,V7 (542),244,23,10.40724,950.5665,1.411534,2668.556
Violet,V8 (581),303,26,9.386282,1012.42,1.458629,1506.291
Violet,V9 (598),253,16,6.751055,1222.942,1.473814,1118.206
Violet,V10 (615),289,20,7.434944,2120.844,1.518406,1033.503
Violet,V11 (664),243,20,8.96861,1007.346,1.212664,466.9612
Violet,V12 (692),190,14,7.954545,505.356,1.05972,241.4181
Violet,V13 (720),182,15,8.982037,497.3595,0.9912032,155.3922
Violet,V14 (750),249,17,7.327586,1244.221,0.9873279,117.1708
Violet,V15 (780),424,35,8.997429,1808.653,1.280445,80.57909
Violet,V16 (812),279,20,7.722007,1360.474,1.702536,31.71476
Blue,B1 (508),817,59,7.783641,142.118,1.932434,455.4464
Blue,B2 (525),510,41,8.742004,134.285,1.773843,471.3576
Blue,B3 (542),485,51,11.75115,280.899,1.62835,1398.288
Blue,B4 (581),429,45,11.71875,492.9685,1.615529,1518.304
Blue,B5 (598),309,25,8.802817,701.9675,1.582506,1515.028
Blue,B6 (615),290,20,7.407407,887.139,1.673659,1204.405
Blue,B7 (661),633,60,10.4712,633.8025,1.584495,675.3719
Blue,B8 (679),452,42,10.2439,468.734,1.322952,583.1072
Blue,B9 (697),596,54,9.963099,394.0035,1.2149,549.3318
Blue,B10 (717),552,50,9.960159,253.233,1.080858,246.9371
Blue,B11 (738),379,33,9.537573,346.8455,0.9339462,150.2762
Blue,B12 (760),359,28,8.459215,586.929,0.7703195,119.242
Blue,B13 (783),508,44,9.482759,621.209,1.027892,83.76075
Blue,B14 (812),563,51,9.960938,1014.602,1.426143,87.54305
YellowGreen,YG1 (577),380,-18,-4.522613,589.014,1.970674,1372.098
YellowGreen,YG2 (598),360,-21,-5.511811,1383.983,1.875008,1281.659
YellowGreen,YG3 (615),237,-13,-5.2,2194.315,1.88947,2081.207
YellowGreen,YG4 (661),471,-11,-2.282158,1237.14,1.88821,1469.309
YellowGreen,YG5 (679),375,-10,-2.597403,879.826,1.852841,1355.622
YellowGreen,YG6 (697),430,-3,-0.6928407,575.8885,2.024374,754.3997
YellowGreen,YG7 (720),300,-5,-1.639344,689.472,1.966949,816.9041
YellowGreen,YG8 (750),264,-6,-2.222222,814.9425,1.848609,405.2371
YellowGreen,YG9 (780),351,-11,-3.038674,1056.212,1.944344,255.6318
YellowGreen,YG10 (812),315,-8,-2.47678,921.9915,2.281282,123.8213
Red,R1 (661),195,18,10.16949,382.568,2.312648,1260.115
Red,R2 (679),180,15,9.090909,523.17,2.211203,2245.358
Red,R3 (697),257,21,8.898305,420.8065,2.35061,2015.684
Red,R4 (717),250,23,10.13216,357.9295,2.355232,1164.378
Red,R5 (738),191,12,6.703911,653.364,2.483448,1014.351
Red,R6 (760),171,11,6.875,941.657,2.53947,738.5987
Red,R7 (783),282,16,6.015038,1291.139,2.750408,595.6862
Red,R8 (812),162,10,6.578948,930.6075,2.973117,240.9491


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-40.775,1.113814,51.3475
Violet,-20.55,1.097775,64.32
Blue,0,1.034835,82.42751
Red,19.275,1.127616,70.356
UV,38.975,1.186186,0
FSC Area Scaling Factor,1.036769,Window Extension,3
Flow Rate,19.01
Temperature,24.38
