DailyQCReport_U1368_20240112_100852


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2005
Software,SpectroFlo 3.1.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,689,36,5.513017,1939.038,1.320446,586.7411
Violet,SSC,176,4,2.325581,2005.166,1.284825,11484.65
Blue,SSC-B,290,-1,-0.3436426,2003.124,2.628902,15828.47
UV,UV1 (373),856,22,2.63789,112.861,3.717456,51.50925
UV,UV2 (388),215,2,0.9389672,740.833,1.490394,426.1826
UV,UV3 (428),170,5,3.030303,660.473,2.067864,1573.181
UV,UV4 (443),127,2,1.6,594.099,2.290792,1805.316
UV,UV5 (458),160,2,1.265823,650.68,2.412229,2649.629
UV,UV6 (473),198,4,2.061856,998.699,2.567526,4134.83
UV,UV7 (514),318,12,3.921569,1421.995,2.596259,6439.898
UV,UV8 (542),251,8,3.292181,845.779,2.510657,3585.548
UV,UV9 (582),308,-1,-0.3236246,1343.286,2.288134,3378.383
UV,UV10 (613),207,-6,-2.816901,1585.23,2.195311,3714.726
UV,UV11 (664),272,-2,-0.729927,860.98,1.788418,1742.676
UV,UV12 (692),252,-4,-1.5625,439.636,1.646161,984.8827
UV,UV13 (720),361,-11,-2.956989,410.875,1.474601,879.6718
UV,UV14 (750),600,-28,-4.458599,1392.739,1.358224,1125.03
UV,UV15 (780),477,-29,-5.731225,1815.606,1.396332,753.5681
UV,UV16 (812),589,-40,-6.359301,2093.645,1.631111,597.3907
Violet,V1 (428),130,-2,-1.515152,461.117,1.518081,1199.052
Violet,V2 (443),247,-3,-1.2,1072.06,1.578982,3046.731
Violet,V3 (458),227,-3,-1.304348,1227.07,1.619787,3436.517
Violet,V4 (473),153,3,2,1196.929,1.60637,3795.029
Violet,V5 (508),181,8,4.624277,1131.214,1.592143,3760.406
Violet,V6 (525),190,9,4.972375,831.572,1.632916,2565.697
Violet,V7 (542),248,12,5.084745,956.573,1.574934,2822.512
Violet,V8 (581),309,6,1.980198,1017.694,1.47172,1511.917
Violet,V9 (598),261,-4,-1.509434,1225.316,1.414693,1188.4
Violet,V10 (615),294,-3,-1.010101,2108.409,1.431234,1050.872
Violet,V11 (664),244,2,0.8264462,1006.611,1.309942,460.4364
Violet,V12 (692),189,0,0,506.638,1.256198,251.5845
Violet,V13 (720),181,-2,-1.092896,497.228,1.269374,166.4103
Violet,V14 (750),250,-8,-3.100775,1244.804,1.334804,121.0384
Violet,V15 (780),426,-19,-4.269663,1808.067,1.531017,78.82592
Violet,V16 (812),283,-16,-5.351171,1364.77,1.947765,33.66507
Blue,B1 (508),959,151,18.68812,145.971,2.182301,469.7097
Blue,B2 (525),580,72,14.17323,134.439,1.972356,463.4395
Blue,B3 (542),547,40,7.889546,279.338,1.759506,1236.528
Blue,B4 (581),490,16,3.375527,496.169,1.66984,1512.913
Blue,B5 (598),352,8,2.325581,703.298,1.600021,1539.914
Blue,B6 (615),332,2,0.6060606,885.543,1.671136,1303.918
Blue,B7 (661),712,15,2.15208,618.195,1.48612,647.6279
Blue,B8 (679),501,13,2.663934,467.378,1.272597,561.4711
Blue,B9 (697),675,7,1.047904,390.945,1.18919,484.8234
Blue,B10 (717),626,6,0.967742,257.13,1.168797,260.0512
Blue,B11 (738),422,-4,-0.9389672,344.701,1.002505,148.6257
Blue,B12 (760),403,-5,-1.22549,586.971,0.8847402,124.4874
Blue,B13 (783),576,-17,-2.866779,621.62,1.111498,90.98941
Blue,B14 (812),638,-24,-3.625378,1020.484,1.480384,88.29281
YellowGreen,YG1 (577),390,3,0.7751938,601.508,2.015753,1532.563
YellowGreen,YG2 (598),376,-4,-1.052632,1401.937,1.870066,1360.914
YellowGreen,YG3 (615),244,-2,-0.8130081,2170.652,1.850823,2103.242
YellowGreen,YG4 (661),473,-1,-0.2109705,1231.707,1.936942,1387.617
YellowGreen,YG5 (679),374,-1,-0.2666667,870.581,1.94776,1351.298
YellowGreen,YG6 (697),425,3,0.7109004,585.583,2.164971,761.5986
YellowGreen,YG7 (720),294,-2,-0.6756757,686.024,2.110095,767.0296
YellowGreen,YG8 (750),263,-5,-1.865672,816.539,1.929166,403.6875
YellowGreen,YG9 (780),354,-13,-3.542234,1058.53,2.038207,248.8402
YellowGreen,YG10 (812),318,-16,-4.79042,922.49,2.347202,118.3522
Red,R1 (661),200,10,5.263158,386.829,1.438116,1272.297
Red,R2 (679),186,8,4.494382,526.947,1.26044,2349.123
Red,R3 (697),264,10,3.937008,418.836,1.339577,2021.23
Red,R4 (717),259,10,4.016064,361.026,1.278697,1202.101
Red,R5 (738),202,2,1,657.66,1.332631,1018.473
Red,R6 (760),184,0,0,953.781,1.376837,744.4393
Red,R7 (783),307,-8,-2.539683,1292.786,1.649188,570.3057
Red,R8 (812),176,-6,-3.296704,935.509,2.01264,235.9879


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-40.675,1.117727,51.3275
Violet,-20.75,1.099057,64.2
Blue,0,1.039359,82.42751
Red,19.3,1.12855,70.404
UV,39.59999,1.176299,0
FSC Area Scaling Factor,1.038275,Window Extension,3
Flow Rate,19.09
Temperature,23.75
