DailyQCReport_U1368_20241205_095937


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,987,167,20.36585,1956.082,1.174309,436.2468
Violet,SSC,177,2,1.142857,1989.74,2.067657,10748.04
Blue,SSC-B,378,78,26,2000.325,4.365901,14489.81
UV,UV1 (373),1017,138,15.69966,111.663,4.380101,55.57789
UV,UV2 (388),261,37,16.51786,717.072,1.780701,432.1553
UV,UV3 (428),206,28,15.73034,638.158,1.930731,1383.071
UV,UV4 (443),155,24,18.32061,582.1305,2.084055,1699.652
UV,UV5 (458),194,29,17.57576,627.399,2.157275,2446.712
UV,UV6 (473),234,31,15.27094,969.768,2.336678,3992.604
UV,UV7 (514),376,53,16.40867,1375.512,2.362009,6325.302
UV,UV8 (542),298,41,15.95331,828.4105,2.290112,3572.683
UV,UV9 (582),361,45,14.24051,1303.181,2.042347,3325.808
UV,UV10 (613),243,31,14.62264,1550.366,2.01795,3742.166
UV,UV11 (664),307,37,13.7037,831.877,1.76255,1714.914
UV,UV12 (692),286,37,14.85944,427.7845,1.668215,1000.936
UV,UV13 (720),416,54,14.91713,399.3325,1.594126,857.3032
UV,UV14 (750),686,82,13.57616,1348.204,1.516237,1169.504
UV,UV15 (780),545,53,10.77236,1771.281,1.74568,777.5004
UV,UV16 (812),673,41,6.487342,2039.369,2.103787,560.1123
Violet,V1 (428),124,1,0.8130081,460.4575,2.205271,1189.399
Violet,V2 (443),235,3,1.293103,1062.678,2.056307,2883.896
Violet,V3 (458),216,3,1.408451,1209.374,2.039561,3454.409
Violet,V4 (473),143,-2,-1.37931,1184.832,1.885435,3770.272
Violet,V5 (508),171,1,0.5882353,1116.742,1.81769,3970.335
Violet,V6 (525),180,1,0.5586592,820.5555,1.874402,2578.099
Violet,V7 (542),236,3,1.287554,944.0755,1.804401,2788.975
Violet,V8 (581),301,7,2.380952,1019.994,1.733613,1567.333
Violet,V9 (598),253,1,0.3968254,1227.964,1.634996,1196.663
Violet,V10 (615),288,0,0,2118.735,1.676526,1046.364
Violet,V11 (664),232,2,0.8695652,994.575,1.558169,459.5845
Violet,V12 (692),179,3,1.704545,493.2925,1.589461,244.4213
Violet,V13 (720),172,2,1.176471,493.9735,1.84742,150.6703
Violet,V14 (750),238,0,0,1235.906,2.083501,120.2309
Violet,V15 (780),400,-11,-2.676399,1778.151,2.339759,75.58374
Violet,V16 (812),270,-17,-5.923345,1352.645,2.618047,31.5515
Blue,B1 (508),1070,112,11.69102,139.6595,2.752488,439.7796
Blue,B2 (525),648,65,11.14923,133.793,2.593927,469.9672
Blue,B3 (542),602,64,11.89591,274.8685,2.402327,1282.413
Blue,B4 (581),538,52,10.69959,481.7705,2.356029,1429.905
Blue,B5 (598),392,38,10.73446,697.133,2.382638,1469.059
Blue,B6 (615),379,36,10.49563,885.629,2.507922,1281.827
Blue,B7 (661),805,82,11.34163,616.931,2.345263,661.3113
Blue,B8 (679),562,58,11.50794,460.8265,2.101221,572.1968
Blue,B9 (697),746,72,10.68249,382.125,1.788608,474.6838
Blue,B10 (717),693,67,10.70288,252.009,1.614114,267.5769
Blue,B11 (738),474,43,9.976798,341.388,1.37575,153.2978
Blue,B12 (760),449,33,7.932692,576.3355,1.04467,117.6767
Blue,B13 (783),659,51,8.388158,621.862,1.244733,85.51268
Blue,B14 (812),735,31,4.403409,1019.568,1.623312,81.32988
YellowGreen,YG1 (577),390,17,4.557641,602.074,1.990144,1380.173
YellowGreen,YG2 (598),383,14,3.794038,1414.361,1.988212,1324.155
YellowGreen,YG3 (615),246,8,3.361345,2180.086,1.93723,2015.323
YellowGreen,YG4 (661),481,28,6.181015,1267.992,1.657606,1488.465
YellowGreen,YG5 (679),373,16,4.481793,873.303,1.533988,1322.9
YellowGreen,YG6 (697),420,19,4.738154,578.3905,1.528914,813.1005
YellowGreen,YG7 (720),295,11,3.87324,691.8585,1.304393,761.9251
YellowGreen,YG8 (750),264,3,1.149425,811.6525,0.9824592,411.2439
YellowGreen,YG9 (780),357,-3,-0.8333334,1057.525,1.1697,247.2612
YellowGreen,YG10 (812),326,-14,-4.117647,928.61,1.727893,132.9746
Red,R1 (661),218,27,14.13613,373.59,2.975287,1291.146
Red,R2 (679),205,26,14.52514,516.0825,3.045827,2128.222
Red,R3 (697),290,35,13.72549,409.963,2.802669,1872.368
Red,R4 (717),285,30,11.76471,346.802,2.577276,1015.652
Red,R5 (738),229,17,8.018867,645.188,2.829021,1031.603
Red,R6 (760),211,14,7.106599,938.2585,2.870846,767.4536
Red,R7 (783),356,17,5.014749,1295.856,2.90818,560.3722
Red,R8 (812),204,1,0.4926108,930.389,3.072354,244.1247


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-40.45,1.117419,51.39
Violet,-21.25,1.099826,64.505
Blue,0,1.054144,82.42751
Red,18.225,1.127294,70.552
UV,38.875,1.146346,0
FSC Area Scaling Factor,1.046725,Window Extension,3
Flow Rate,30.52
Temperature,25.75
