DailyQCReport_U1368_20240723_101613


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,908,88,10.73171,1906.293,0.8817365,665.5357
Violet,SSC,176,1,0.5714285,2017.351,1.497174,11078.04
Blue,SSC-B,340,40,13.33333,1954.55,3.303126,14369.19
UV,UV1 (373),1035,156,17.74744,109.7395,8.13891,52.72581
UV,UV2 (388),260,36,16.07143,739.9825,3.481497,452.8386
UV,UV3 (428),204,26,14.60674,660.2895,2.344918,1586.736
UV,UV4 (443),148,17,12.9771,584.3245,2.337554,1900.877
UV,UV5 (458),191,26,15.75758,645.619,2.271974,2452.227
UV,UV6 (473),231,28,13.7931,994.449,2.380304,4054.093
UV,UV7 (514),365,42,13.0031,1410.067,2.365735,6257.709
UV,UV8 (542),290,33,12.84047,837.528,2.372231,3559.049
UV,UV9 (582),350,34,10.75949,1324.514,2.383865,3203.839
UV,UV10 (613),234,22,10.37736,1581.318,2.500973,3773.023
UV,UV11 (664),300,30,11.11111,854.2805,2.586206,1731.71
UV,UV12 (692),279,30,12.04819,434.096,2.661364,1016.503
UV,UV13 (720),408,46,12.70718,410.149,2.780197,874.0679
UV,UV14 (750),671,67,11.09272,1392.478,2.91009,1143.032
UV,UV15 (780),532,40,8.130081,1801.877,3.138201,778.6875
UV,UV16 (812),660,28,4.43038,2087.542,3.494977,614.2388
Violet,V1 (428),123,0,0,466.319,2.160425,1257.416
Violet,V2 (443),234,2,0.862069,1076.837,2.056283,2760.218
Violet,V3 (458),215,2,0.9389672,1232.926,1.996239,3298.905
Violet,V4 (473),143,-2,-1.37931,1200.047,1.845521,3593.156
Violet,V5 (508),171,1,0.5882353,1130.791,1.790924,3579.31
Violet,V6 (525),180,1,0.5586592,829.3385,1.808396,2866.562
Violet,V7 (542),235,2,0.8583691,954.102,1.727914,2755.118
Violet,V8 (581),298,4,1.360544,1018.243,1.652942,1492.539
Violet,V9 (598),250,-2,-0.7936509,1224.896,1.591102,1186.197
Violet,V10 (615),286,-2,-0.6944445,2122.032,1.64207,1070.058
Violet,V11 (664),234,4,1.73913,1017.078,1.575055,452.5804
Violet,V12 (692),181,5,2.840909,502.219,1.677439,249.6863
Violet,V13 (720),173,3,1.764706,498.649,1.925141,153.3982
Violet,V14 (750),239,1,0.4201681,1248.307,2.117226,126.5725
Violet,V15 (780),409,-2,-0.486618,1814.417,2.319888,86.13109
Violet,V16 (812),273,-14,-4.878048,1369.488,2.669213,32.04633
Blue,B1 (508),1049,91,9.498956,144.347,2.410505,452.6727
Blue,B2 (525),644,61,10.46312,134.3075,2.211512,473.7131
Blue,B3 (542),598,60,11.15242,278.953,2.059357,1255.591
Blue,B4 (581),536,50,10.28807,488.9225,2.091032,1508.951
Blue,B5 (598),390,36,10.16949,696.907,2.082383,1454.854
Blue,B6 (615),369,26,7.580175,878.325,2.167983,1273.752
Blue,B7 (661),791,68,9.405256,629.2975,1.893894,668.5116
Blue,B8 (679),557,53,10.51587,470.0065,1.612548,557.2673
Blue,B9 (697),754,80,11.86944,389.8735,1.481172,559.0777
Blue,B10 (717),692,66,10.54313,255.946,1.38864,268.1413
Blue,B11 (738),475,44,10.20882,346.816,1.214507,152.9984
Blue,B12 (760),455,39,9.375,588.7485,1.026893,122.725
Blue,B13 (783),651,43,7.072368,618.724,1.339872,87.66336
Blue,B14 (812),724,20,2.840909,1008.555,1.866428,82.49831
YellowGreen,YG1 (577),380,7,1.876675,595.9305,2.680122,1472.489
YellowGreen,YG2 (598),371,2,0.5420054,1421.104,2.768887,1401.69
YellowGreen,YG3 (615),237,-1,-0.4201681,2181.527,2.69507,2111.204
YellowGreen,YG4 (661),463,10,2.207505,1251.641,2.234936,1416.516
YellowGreen,YG5 (679),369,12,3.361345,886.2155,1.959448,1339.933
YellowGreen,YG6 (697),414,13,3.241895,587.2715,1.829316,787.7938
YellowGreen,YG7 (720),291,7,2.464789,695.776,1.505964,805.5604
YellowGreen,YG8 (750),262,1,0.3831418,823.365,1.287302,395.7479
YellowGreen,YG9 (780),355,-5,-1.388889,1065.049,1.488894,267.6888
YellowGreen,YG10 (812),324,-16,-4.705883,928.2655,1.944909,115.8949
Red,R1 (661),217,26,13.61257,386.978,1.641635,1354.63
Red,R2 (679),203,24,13.40782,526.2475,1.425896,2316.269
Red,R3 (697),289,34,13.33333,420.8275,1.372445,1954.707
Red,R4 (717),282,27,10.58824,356.8035,1.228197,1123.91
Red,R5 (738),228,16,7.54717,656.3605,1.359395,995.9715
Red,R6 (760),210,13,6.598984,948.727,1.496395,787.2564
Red,R7 (783),352,13,3.834808,1298.163,1.751222,595.1842
Red,R8 (812),204,1,0.4926108,940.2455,2.123808,252.6083


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-40.275,1.112622,51.41
Violet,-20.85,1.101219,64.38
Blue,0,1.0432,82.42751
Red,18.325,1.133069,70.452
UV,39.2,1.151025,0
FSC Area Scaling Factor,1.047301,Window Extension,3
Flow Rate,23.36
Temperature,23.75
