DailyQCReport_U1368_20240709_092349


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,908,88,10.73171,1921.879,1.069488,469.1378
Violet,SSC,175,0,0,2006.303,1.720336,9802.144
Blue,SSC-B,372,72,24,1995.513,3.430906,13277.73
UV,UV1 (373),976,97,11.03527,111.807,5.268266,42.04518
UV,UV2 (388),251,27,12.05357,732.409,2.093555,397.4452
UV,UV3 (428),196,18,10.11236,647.977,1.650669,1353.431
UV,UV4 (443),143,12,9.160306,586.017,1.724268,1695.169
UV,UV5 (458),183,18,10.90909,636.03,1.702321,2373.586
UV,UV6 (473),223,20,9.852217,989.809,1.857529,3988.905
UV,UV7 (514),351,28,8.668731,1387.449,1.867573,6087.717
UV,UV8 (542),283,26,10.11673,846.541,1.828171,3432.54
UV,UV9 (582),343,27,8.544304,1337.805,1.733107,2945.667
UV,UV10 (613),228,16,7.54717,1565.346,1.852107,3487.793
UV,UV11 (664),299,29,10.74074,844.639,1.777158,1711.533
UV,UV12 (692),278,29,11.64659,435.902,1.788435,944.8202
UV,UV13 (720),404,42,11.60221,406.682,1.798858,875.577
UV,UV14 (750),665,61,10.09934,1381.585,1.849829,1122.337
UV,UV15 (780),526,34,6.910569,1798.85,2.101697,752.8167
UV,UV16 (812),650,18,2.848101,2080.467,2.446362,554.5254
Violet,V1 (428),124,1,0.8130081,466.545,1.841848,1256.924
Violet,V2 (443),235,3,1.293103,1077.114,1.748466,2808.138
Violet,V3 (458),215,2,0.9389672,1226.928,1.742301,3399.791
Violet,V4 (473),144,-1,-0.6896552,1203.206,1.603508,3764.323
Violet,V5 (508),171,1,0.5882353,1127.847,1.539871,3597.203
Violet,V6 (525),180,1,0.5586592,828.276,1.572997,2689.448
Violet,V7 (542),235,2,0.8583691,953.319,1.531841,2628.45
Violet,V8 (581),301,7,2.380952,1023.339,1.518494,1569.716
Violet,V9 (598),252,0,0,1231.275,1.449342,1196.549
Violet,V10 (615),287,-1,-0.3472222,2099.663,1.513169,1009.221
Violet,V11 (664),240,10,4.347826,1018.08,1.405401,459.9261
Violet,V12 (692),186,10,5.681818,509.737,1.435503,249.4281
Violet,V13 (720),176,6,3.529412,498.636,1.597191,150.816
Violet,V14 (750),243,5,2.10084,1254.957,1.720488,123.7495
Violet,V15 (780),412,1,0.243309,1818.133,1.982616,81.21446
Violet,V16 (812),276,-11,-3.832753,1375.638,2.293812,30.26394
Blue,B1 (508),1027,69,7.202505,142.327,2.182865,429.7646
Blue,B2 (525),628,45,7.718697,134.325,1.971893,467.1068
Blue,B3 (542),594,56,10.40892,281.117,1.80146,1227.196
Blue,B4 (581),536,50,10.28807,490.814,1.858834,1498.525
Blue,B5 (598),383,29,8.192091,696.399,1.875964,1492.383
Blue,B6 (615),368,25,7.28863,880.359,1.990204,1182.585
Blue,B7 (661),802,79,10.92669,622.852,1.757355,621.1107
Blue,B8 (679),564,60,11.90476,465.754,1.491572,547.133
Blue,B9 (697),763,89,13.20475,397.964,1.391663,480.6529
Blue,B10 (717),687,61,9.744409,251.7,1.273708,255.7929
Blue,B11 (738),473,42,9.74478,345.011,1.15429,147.068
Blue,B12 (760),452,36,8.653847,585.055,0.9219201,119.4716
Blue,B13 (783),648,40,6.578948,622.806,1.217457,86.6521
Blue,B14 (812),719,15,2.130682,1010.35,1.629509,83.66876
YellowGreen,YG1 (577),383,10,2.680965,597.713,1.689581,1362.833
YellowGreen,YG2 (598),368,-1,-0.2710027,1399.228,1.721562,1342.25
YellowGreen,YG3 (615),239,1,0.4201681,2161.552,1.707516,2030.217
YellowGreen,YG4 (661),477,24,5.298013,1252.097,1.445494,1418.42
YellowGreen,YG5 (679),372,15,4.201681,878.749,1.321912,1191.31
YellowGreen,YG6 (697),427,26,6.48379,587.225,1.413307,736.8965
YellowGreen,YG7 (720),298,14,4.929577,696.697,1.267555,756.8227
YellowGreen,YG8 (750),267,6,2.298851,820.486,1.004388,421.1105
YellowGreen,YG9 (780),359,-1,-0.2777778,1061.202,1.252288,249.1117
YellowGreen,YG10 (812),326,-14,-4.117647,929.453,1.879977,126.0212
Red,R1 (661),230,39,20.41885,383.099,1.95822,1169.86
Red,R2 (679),213,34,18.99441,528.604,1.827574,1981.575
Red,R3 (697),300,45,17.64706,419.445,1.730291,1580.335
Red,R4 (717),292,37,14.5098,354.362,1.596149,922.6587
Red,R5 (738),233,21,9.905661,656.44,1.757189,1011.345
Red,R6 (760),213,16,8.121827,944.337,1.871044,753.4218
Red,R7 (783),356,17,5.014749,1297.603,2.063132,589.282
Red,R8 (812),205,2,0.9852217,934.837,2.362283,235.4677


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-40.425,1.118397,51.49
Violet,-20.875,1.102093,64.565
Blue,0,1.056061,82.42751
Red,18.3,1.127078,70.5
UV,38.9,1.164182,0
FSC Area Scaling Factor,1.048193,Window Extension,3
Flow Rate,21.59
Temperature,27.88
