DailyQCReport_U1368_20240529_093021


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,863,43,5.243902,1910.942,0.9949251,600.114
Violet,SSC,175,0,0,2011.598,1.498406,11352.11
Blue,SSC-B,345,45,15,1997.714,2.984882,13909.98
UV,UV1 (373),951,72,8.191127,112.345,5.782402,50.95378
UV,UV2 (388),245,21,9.375,740.203,2.129356,457.4603
UV,UV3 (428),189,11,6.179775,651.527,1.612527,1458.428
UV,UV4 (443),139,8,6.10687,586.023,1.698287,1678.95
UV,UV5 (458),178,13,7.878788,642.408,1.689361,2467.97
UV,UV6 (473),217,14,6.896552,995.413,1.823258,4337.57
UV,UV7 (514),342,19,5.882353,1400.491,1.847867,6161.037
UV,UV8 (542),272,15,5.836576,837.383,1.8041,3572.978
UV,UV9 (582),331,15,4.746835,1340.772,1.683823,3259.075
UV,UV10 (613),225,13,6.132076,1601.034,1.800655,3821.583
UV,UV11 (664),291,21,7.777778,856.125,1.665752,1754.343
UV,UV12 (692),270,21,8.433735,437.097,1.667312,1091.409
UV,UV13 (720),394,32,8.839779,411.493,1.710356,932.1329
UV,UV14 (750),646,42,6.953642,1393.249,1.75548,1152.701
UV,UV15 (780),514,22,4.471545,1820.812,1.975203,767.0317
UV,UV16 (812),635,3,0.4746835,2092.251,2.365375,591.6395
Violet,V1 (428),124,1,0.8130081,467.776,1.861327,1267.478
Violet,V2 (443),235,3,1.293103,1082.007,1.768456,3096.958
Violet,V3 (458),217,4,1.877934,1239.791,1.727212,3352.686
Violet,V4 (473),144,-1,-0.6896552,1205.88,1.602895,3826.031
Violet,V5 (508),172,2,1.176471,1135.418,1.549437,3969.458
Violet,V6 (525),181,2,1.117318,833.353,1.57481,2715.717
Violet,V7 (542),237,4,1.716738,960.778,1.523967,2615.385
Violet,V8 (581),300,6,2.040816,1025.83,1.488179,1478.51
Violet,V9 (598),254,2,0.7936509,1256.096,1.457986,1283.073
Violet,V10 (615),288,0,0,2149.58,1.515652,1119.217
Violet,V11 (664),237,7,3.043478,1017.755,1.357663,475.9819
Violet,V12 (692),185,9,5.113636,508.551,1.410941,237.1653
Violet,V13 (720),176,6,3.529412,500.415,1.623945,157.6648
Violet,V14 (750),242,4,1.680672,1254.238,1.739259,121.9432
Violet,V15 (780),412,1,0.243309,1823.712,1.987171,78.84936
Violet,V16 (812),275,-12,-4.181185,1372.718,2.355107,31.37529
Blue,B1 (508),1015,57,5.949895,141.436,2.181512,430.5522
Blue,B2 (525),617,34,5.831904,133.555,1.950984,459.5894
Blue,B3 (542),569,31,5.762082,274.667,1.830614,1278.724
Blue,B4 (581),520,34,6.995885,487.411,1.821923,1408.884
Blue,B5 (598),375,21,5.932203,698.798,1.808615,1539.985
Blue,B6 (615),360,17,4.956268,889.485,1.895108,1283.717
Blue,B7 (661),774,51,7.053942,629.889,1.648176,691.8987
Blue,B8 (679),540,36,7.142858,462.833,1.359193,558.0228
Blue,B9 (697),737,63,9.347181,391.263,1.300049,502.4329
Blue,B10 (717),666,40,6.389777,251.199,1.239981,244.7625
Blue,B11 (738),460,29,6.728538,342.981,1.124843,145.7229
Blue,B12 (760),440,24,5.769231,585.671,0.9358535,123.8047
Blue,B13 (783),631,23,3.782895,621.881,1.234069,90.02192
Blue,B14 (812),700,-4,-0.5681818,1013.526,1.711822,80.93333
YellowGreen,YG1 (577),381,8,2.144772,607.715,1.772765,1450.223
YellowGreen,YG2 (598),372,3,0.8130081,1448.023,1.831294,1349.985
YellowGreen,YG3 (615),241,3,1.260504,2235.763,1.78469,1998.153
YellowGreen,YG4 (661),472,19,4.194261,1257.042,1.444694,1420.518
YellowGreen,YG5 (679),369,12,3.361345,878.736,1.274261,1408.429
YellowGreen,YG6 (697),420,19,4.738154,588.681,1.320896,758.6038
YellowGreen,YG7 (720),295,11,3.87324,699.328,1.139984,784.7664
YellowGreen,YG8 (750),264,3,1.149425,827.081,0.8890156,396.2258
YellowGreen,YG9 (780),356,-4,-1.111111,1070.682,1.170786,258.0641
YellowGreen,YG10 (812),324,-16,-4.705883,936.391,1.922057,116.0102
Red,R1 (661),213,22,11.51832,372.546,1.821482,1191.116
Red,R2 (679),198,19,10.61452,514.487,1.746537,1932.347
Red,R3 (697),279,24,9.411765,404.803,1.686429,1709.912
Red,R4 (717),275,20,7.843138,350.779,1.568767,1035.479
Red,R5 (738),221,9,4.245283,646.36,1.760413,982.1859
Red,R6 (760),203,6,3.045685,936.583,1.892641,771.8557
Red,R7 (783),338,-1,-0.2949852,1282.622,2.079572,595.1372
Red,R8 (812),196,-7,-3.448276,931.183,2.379468,236.0418


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-40.425,1.116589,51.45
Violet,-20.825,1.100427,64.38
Blue,0,1.049625,82.42751
Red,18.375,1.128464,70.452
UV,39.09999,1.163671,0
FSC Area Scaling Factor,1.045266,Window Extension,3
Flow Rate,19.52
Temperature,25.62
