DailyQCReport_U1368_20260420_110233


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2007
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,627,0,0,2041.735,1.84724,2032.586
Violet,SSC,152,4,2.702703,2008.933,1.087253,11897.7
Blue,SSC-B,119,19,19,1895.878,2.819439,13089.74
UV,UV1 (373),1342,102,8.225807,225.258,2.189716,58.68792
UV,UV2 (388),362,23,6.784661,1353.259,0.8746768,535.1119
UV,UV3 (428),281,16,6.037736,1026.196,1.240438,1577.08
UV,UV4 (443),207,8,4.020101,883.171,1.281988,2034.103
UV,UV5 (458),260,11,4.417671,960.666,1.36047,2646.856
UV,UV6 (473),320,12,3.896104,1477.684,1.397328,4528.838
UV,UV7 (514),493,11,2.282158,2027.139,1.472637,6801.499
UV,UV8 (542),399,13,3.367876,1540.776,1.375403,4012.098
UV,UV9 (582),475,18,3.938731,2477.754,1.366255,3141.789
UV,UV10 (613),323,16,5.211726,1976.731,1.250307,4440.344
UV,UV11 (664),403,16,4.134367,862.921,1.126312,1958.651
UV,UV12 (692),375,21,5.932203,662.682,1.161459,1129.916
UV,UV13 (720),541,36,7.128713,698.374,1.267776,941.7455
UV,UV14 (750),913,55,6.410257,795.935,1.412737,1285.637
UV,UV15 (780),735,48,6.9869,635.876,1.507699,813.4628
UV,UV16 (812),961,67,7.494407,425.236,1.802344,636.7828
Violet,V1 (428),135,6,4.651163,799.163,1.152802,1319.202
Violet,V2 (443),251,11,4.583333,1858.378,0.9727355,3153.931
Violet,V3 (458),233,11,4.954955,2162.783,0.9927807,3575.058
Violet,V4 (473),159,11,7.432433,2187.836,0.9705392,3960.922
Violet,V5 (508),184,6,3.370786,2050.204,0.9773262,3691.303
Violet,V6 (525),191,8,4.371584,1515.625,1.054755,2785.973
Violet,V7 (542),245,7,2.941176,2041.904,1.026193,2660.827
Violet,V8 (581),309,10,3.344481,2392.222,1.087477,1459.167
Violet,V9 (598),277,12,4.528302,2288.984,1.014087,1216.764
Violet,V10 (615),306,15,5.154639,3328.659,1.068012,1135.792
Violet,V11 (664),237,9,3.947368,1339.131,0.8901716,490.279
Violet,V12 (692),190,10,5.555556,1028.251,0.906355,252.9198
Violet,V13 (720),184,11,6.358381,1111.533,0.9871594,164.5242
Violet,V14 (750),254,17,7.172996,931.537,1.094925,121.5901
Violet,V15 (780),447,27,6.428572,820.778,1.243005,85.04507
Violet,V16 (812),312,19,6.484642,361.889,1.387993,32.46729
Blue,B1 (508),590,5,0.8547009,228.268,1.794607,441.0366
Blue,B2 (525),357,-2,-0.557103,273.901,1.691355,420.4131
Blue,B3 (542),355,7,2.011494,1061.562,1.548648,1219.193
Blue,B4 (581),325,6,1.880878,1641.273,1.476424,1406.59
Blue,B5 (598),245,7,2.941176,1848.602,1.541698,1483.782
Blue,B6 (615),238,6,2.586207,1888.311,1.624019,1098.908
Blue,B7 (661),496,11,2.268041,1137.107,1.57874,561.3998
Blue,B8 (679),346,11,3.283582,926.501,1.652535,536.9926
Blue,B9 (697),475,26,5.790646,1147.988,1.799422,486.62
Blue,B10 (717),430,24,5.91133,783.507,1.774719,232.4544
Blue,B11 (738),295,17,6.115108,506.608,1.924944,145.172
Blue,B12 (760),288,19,7.063197,491.68,1.853875,116.6745
Blue,B13 (783),432,24,5.882353,387.363,2.051876,77.57047
Blue,B14 (812),497,28,5.970149,386.329,2.075042,74.6045
YellowGreen,YG1 (577),421,6,1.445783,1738.395,1.634469,1429.378
YellowGreen,YG2 (598),410,16,4.060914,2458.985,1.569966,1383.656
YellowGreen,YG3 (615),265,14,5.577689,3277.167,1.601068,2167.471
YellowGreen,YG4 (661),483,11,2.330508,1843.747,1.405365,1445.86
YellowGreen,YG5 (679),392,13,3.430079,1622.041,1.447022,1399.427
YellowGreen,YG6 (697),466,21,4.719101,1802.183,1.413036,775.8843
YellowGreen,YG7 (720),309,12,4.040404,2404.665,1.421165,812.2565
YellowGreen,YG8 (750),284,12,4.411765,1231.082,1.465645,400.6181
YellowGreen,YG9 (780),372,15,4.201681,1036.791,1.496283,283.4477
YellowGreen,YG10 (812),367,16,4.558404,574.438,1.545359,115.4641
Red,R1 (661),147,-5,-3.289474,386.733,1.438816,1377.359
Red,R2 (679),152,4,2.702703,1083.539,1.385787,2529.238
Red,R3 (697),218,10,4.807693,2036.133,1.472776,2280.559
Red,R4 (717),213,10,4.926108,1924.265,1.425691,1276.346
Red,R5 (738),168,8,5,1622.506,1.516712,1090.095
Red,R6 (760),156,8,5.405406,1405.527,1.47131,804.0332
Red,R7 (783),271,14,5.447471,1581.461,1.592987,660.438
Red,R8 (812),171,8,4.907975,780.494,1.63031,266.6428


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-40.05,1.110755,51.37
Violet,-19.775,1.078592,93.205
Blue,0,1.134885,82.42751
Red,20.05,1.036647,74.516
UV,39.7,1.035205,0
FSC Area Scaling Factor,1.122431,Window Extension,3
Flow Rate,8.62
Temperature,25.75
