DailyQCReport_U1368_20241024_100237


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2005
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,952,132,16.09756,1926.864,1.183728,413.9047
Violet,SSC,175,0,0,1997.091,1.752333,11897.67
Blue,SSC-B,357,57,19,1938.756,3.656261,13432.46
UV,UV1 (373),1016,137,15.58589,112.404,6.168083,52.95374
UV,UV2 (388),261,37,16.51786,741.205,2.49342,462.6967
UV,UV3 (428),205,27,15.16854,661.177,1.91689,1426.824
UV,UV4 (443),152,21,16.03053,595.719,1.973493,1875.452
UV,UV5 (458),192,27,16.36364,641.883,1.95284,2450.355
UV,UV6 (473),232,29,14.28572,999.131,2.090003,4168.327
UV,UV7 (514),370,47,14.55108,1418.718,2.111634,6177.558
UV,UV8 (542),295,38,14.78599,853.06,2.067405,3636.659
UV,UV9 (582),358,42,13.29114,1344.456,1.983207,3320.354
UV,UV10 (613),239,27,12.73585,1580.137,2.132742,3755.49
UV,UV11 (664),308,38,14.07407,871.336,2.0946,1709.314
UV,UV12 (692),284,35,14.05622,443.104,2.112962,1022.296
UV,UV13 (720),416,54,14.91713,417.408,2.179215,929.3676
UV,UV14 (750),685,81,13.4106,1407.482,2.208834,1271.29
UV,UV15 (780),539,47,9.552845,1821.207,2.427767,794.399
UV,UV16 (812),669,37,5.85443,2098.409,2.766416,576.2971
Violet,V1 (428),124,1,0.8130081,465.61,2.096585,1291.055
Violet,V2 (443),234,2,0.862069,1066.226,2.0033,2795.899
Violet,V3 (458),216,3,1.408451,1224.219,1.958427,3562.044
Violet,V4 (473),143,-2,-1.37931,1196.909,1.792337,3689.893
Violet,V5 (508),171,1,0.5882353,1128.801,1.71247,3929.021
Violet,V6 (525),179,0,0,821.581,1.723991,2757.314
Violet,V7 (542),236,3,1.287554,953.825,1.631807,2700.046
Violet,V8 (581),297,3,1.020408,1017.08,1.530588,1525.353
Violet,V9 (598),250,-2,-0.7936509,1218.436,1.482258,1191.342
Violet,V10 (615),286,-2,-0.6944445,2106.279,1.565119,1016.392
Violet,V11 (664),234,4,1.73913,1020.913,1.471448,467.8105
Violet,V12 (692),183,7,3.977273,514.09,1.522565,247.3524
Violet,V13 (720),173,3,1.764706,502.345,1.796834,167.7539
Violet,V14 (750),239,1,0.4201681,1253.336,2.011572,125.1499
Violet,V15 (780),407,-4,-0.973236,1817.281,2.216631,74.06194
Violet,V16 (812),272,-15,-5.226481,1363.724,2.527476,31.00504
Blue,B1 (508),1086,128,13.36117,144.89,2.322609,446.5002
Blue,B2 (525),645,62,10.63465,132.64,2.184308,470.2802
Blue,B3 (542),601,63,11.71004,275.488,1.963618,1203.302
Blue,B4 (581),544,58,11.93416,490.604,1.93142,1435.792
Blue,B5 (598),394,40,11.29943,697.192,1.978246,1480.918
Blue,B6 (615),377,34,9.912537,876.595,2.115344,1231.135
Blue,B7 (661),803,80,11.06501,623.547,1.989398,665.3802
Blue,B8 (679),562,58,11.50794,465.62,1.741265,551.3339
Blue,B9 (697),762,88,13.05638,395.847,1.569041,512.9039
Blue,B10 (717),700,74,11.82109,256.02,1.41117,256.3911
Blue,B11 (738),477,46,10.67285,345.891,1.223761,150.4982
Blue,B12 (760),456,40,9.615385,588.023,0.9863269,132.6022
Blue,B13 (783),656,48,7.894736,620.009,1.234438,87.72522
Blue,B14 (812),729,25,3.551136,1010.164,1.680313,82.95683
YellowGreen,YG1 (577),387,14,3.753351,595.217,1.78535,1353.466
YellowGreen,YG2 (598),379,10,2.710027,1393.614,1.781248,1364.99
YellowGreen,YG3 (615),246,8,3.361345,2175.653,1.791153,2057.302
YellowGreen,YG4 (661),483,30,6.622516,1277.109,1.608299,1459.935
YellowGreen,YG5 (679),379,22,6.162465,894.837,1.464967,1405.544
YellowGreen,YG6 (697),424,23,5.735661,586.166,1.489776,753.6752
YellowGreen,YG7 (720),298,14,4.929577,706.986,1.25504,833.549
YellowGreen,YG8 (750),268,7,2.681992,829.322,0.9448091,398.8345
YellowGreen,YG9 (780),361,1,0.2777778,1069.097,1.185682,250.1286
YellowGreen,YG10 (812),328,-12,-3.529412,928.273,1.890402,112.6159
Red,R1 (661),224,33,17.27749,396.491,2.587338,1336.898
Red,R2 (679),209,30,16.75978,539.362,2.600983,2201.418
Red,R3 (697),295,40,15.68628,431.427,2.395091,1916.719
Red,R4 (717),294,39,15.29412,366.94,2.240687,1012.084
Red,R5 (738),234,22,10.37736,666.339,2.467415,1042.253
Red,R6 (760),214,17,8.629441,952.558,2.546129,733.189
Red,R7 (783),359,20,5.899705,1306.782,2.623134,603.5242
Red,R8 (812),207,4,1.970443,939.477,2.878849,236.2526


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-40.5,1.117173,51.41
Violet,-21.15,1.100203,64.505
Blue,0,1.055466,82.42751
Red,18.35,1.126549,70.5
UV,39.15,1.147352,0
FSC Area Scaling Factor,1.047115,Window Extension,3
Flow Rate,22.16
Temperature,25.88
