DailyQCReport_U1368_20260408_100101


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2007
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,374,-2,-0.5319149,2023.038,3.423295,1896.009
Violet,SSC,148,7,4.964539,2002.748,2.45137,11757.75
Blue,SSC-B,132,28,26.92308,1959.348,2.897161,10762.77
UV,UV1 (373),1290,174,15.5914,219.064,2.275851,52.2286
UV,UV2 (388),356,42,13.3758,1323.969,0.9828544,517.9848
UV,UV3 (428),279,37,15.28926,1009.667,1.273831,1642.916
UV,UV4 (443),208,25,13.6612,878.969,1.355945,1888.961
UV,UV5 (458),260,34,15.04425,957.237,1.516869,2789.349
UV,UV6 (473),317,43,15.69343,1451.315,1.576152,4763.149
UV,UV7 (514),495,62,14.31871,2005.25,1.69065,7200.22
UV,UV8 (542),396,52,15.11628,1526.56,1.603459,4047.029
UV,UV9 (582),471,58,14.04358,2417.33,1.585089,2518.352
UV,UV10 (613),318,37,13.16726,1933.25,1.400356,4071.154
UV,UV11 (664),401,49,13.92045,859.94,1.135505,1981.576
UV,UV12 (692),365,40,12.30769,651.026,1.137973,1112.068
UV,UV13 (720),529,59,12.55319,693.748,1.244618,1154.91
UV,UV14 (750),896,95,11.86018,793.919,1.391858,1315.579
UV,UV15 (780),723,77,11.9195,633.42,1.534925,878.3085
UV,UV16 (812),934,93,11.05826,420.682,1.849535,667.4095
Violet,V1 (428),129,3,2.380952,799.487,1.606502,1423.292
Violet,V2 (443),240,7,3.004292,1869.047,1.669882,2989.244
Violet,V3 (458),220,4,1.851852,2142.606,1.837386,4171.842
Violet,V4 (473),148,6,4.225352,2192.185,1.943285,3803.43
Violet,V5 (508),176,6,3.529412,2050.991,1.927339,3747.327
Violet,V6 (525),181,5,2.840909,1520.353,1.985754,2685.354
Violet,V7 (542),235,8,3.524229,2057.079,2.08856,2940.549
Violet,V8 (581),296,7,2.422145,2395.785,2.199017,1394.041
Violet,V9 (598),262,10,3.968254,2305.313,2.028289,1272.157
Violet,V10 (615),295,11,3.87324,3354.488,1.983423,1060.24
Violet,V11 (664),226,8,3.669725,1327.651,1.584342,481.017
Violet,V12 (692),181,3,1.685393,1021.486,1.428463,263.5146
Violet,V13 (720),175,3,1.744186,1106.638,1.362327,158.6095
Violet,V14 (750),243,5,2.10084,946.574,1.39231,121.8106
Violet,V15 (780),426,9,2.158273,829.283,1.447808,81.26163
Violet,V16 (812),298,9,3.114187,367.572,1.370157,33.37949
Blue,B1 (508),541,1,0.1851852,225.68,2.276726,423.5253
Blue,B2 (525),330,-1,-0.3021148,274.528,2.232713,411.847
Blue,B3 (542),323,2,0.623053,1056.951,2.099152,1095.671
Blue,B4 (581),297,0,0,1643.283,1.888869,1370.137
Blue,B5 (598),223,0,0,1846.364,1.777708,1360.672
Blue,B6 (615),213,-2,-0.9302325,1901.757,1.672056,1053.943
Blue,B7 (661),449,-6,-1.318681,1121.419,1.47258,520.4319
Blue,B8 (679),314,-4,-1.257862,930.635,1.513069,509.9211
Blue,B9 (697),423,-4,-0.9367681,1154.715,1.590375,511.0081
Blue,B10 (717),381,-4,-1.038961,781.372,1.547738,227.5038
Blue,B11 (738),262,-3,-1.132076,509.098,1.683725,151.5609
Blue,B12 (760),256,-3,-1.158301,495.736,1.603444,108.0139
Blue,B13 (783),387,-4,-1.023018,392.084,1.808936,79.07974
Blue,B14 (812),445,-2,-0.4474273,393.214,1.831331,77.96311
YellowGreen,YG1 (577),399,-6,-1.481481,1742.256,1.339666,1339.409
YellowGreen,YG2 (598),390,-2,-0.5102041,2476.889,1.297008,1414.474
YellowGreen,YG3 (615),250,-4,-1.574803,3295.505,1.365052,2222.932
YellowGreen,YG4 (661),468,-7,-1.473684,1864.154,1.278482,1473.347
YellowGreen,YG5 (679),378,-7,-1.818182,1610.668,1.348678,1292.719
YellowGreen,YG6 (697),452,-4,-0.877193,1809.688,1.34366,834.1541
YellowGreen,YG7 (720),302,-6,-1.948052,2428.407,1.345417,688.3165
YellowGreen,YG8 (750),278,-2,-0.7142857,1251.217,1.382245,409.3737
YellowGreen,YG9 (780),365,-5,-1.351351,1055.427,1.430505,235.2683
YellowGreen,YG10 (812),357,-5,-1.381215,579.979,1.517232,137.4896
Red,R1 (661),146,-1,-0.6802721,385.167,1.432916,1377.599
Red,R2 (679),148,-2,-1.333333,1081.545,1.288841,2718.862
Red,R3 (697),212,0,0,2054.879,1.224229,2112.607
Red,R4 (717),207,-2,-0.9569378,1936.448,1.136584,1231.938
Red,R5 (738),163,-1,-0.6097561,1632.803,1.253289,1217.338
Red,R6 (760),152,0,0,1433.337,1.145416,846.7224
Red,R7 (783),264,0,0,1604.925,1.190862,631.8919
Red,R8 (812),166,0,0,791.792,1.242271,274.6855


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-39.5,1.108745,51.3475
Violet,-20.1,1.085781,93.08501
Blue,0,1.180362,82.42751
Red,20.225,1.036914,74.42
UV,39.925,1.027806,0
FSC Area Scaling Factor,1.193688,Window Extension,3
Flow Rate,13.89
Temperature,22.88
