DailyQCReport_U1368_20250829_143135


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,379,27,7.670455,1972.914,2.108687,2789.813
Violet,SSC,143,-6,-4.026845,1968.714,5.981503,11817.65
Blue,SSC-B,132,34,34.69388,1979.928,3.058913,13632.19
UV,UV1 (373),1118,-16,-1.410935,302.122,4.059701,49.53096
UV,UV2 (388),307,-3,-0.967742,2050.928,1.948582,457.444
UV,UV3 (428),240,-3,-1.234568,1552.721,2.184735,1597.194
UV,UV4 (443),179,-2,-1.104972,1239.428,2.41686,1924.891
UV,UV5 (458),220,-5,-2.222222,1226.427,2.475966,2767.415
UV,UV6 (473),271,-7,-2.517986,1545.282,2.502373,4615.872
UV,UV7 (514),422,-15,-3.432494,1704.792,2.56167,6532.36
UV,UV8 (542),331,-9,-2.647059,1036.565,2.517242,3424.956
UV,UV9 (582),391,-9,-2.25,1363.244,2.476243,2467.651
UV,UV10 (613),276,-5,-1.779359,1242.558,2.203116,3718.947
UV,UV11 (664),324,-8,-2.409638,591.916,1.821647,1678.98
UV,UV12 (692),311,-8,-2.507837,496.929,2.185837,1034.345
UV,UV13 (720),480,-12,-2.439024,550.123,2.711818,728.2167
UV,UV14 (750),809,-21,-2.530121,656.955,2.850471,646.6528
UV,UV15 (780),689,-20,-2.820874,610.548,3.026741,326.4489
UV,UV16 (812),1314,-32,-2.377414,862.908,4.399114,141.6561
Violet,V1 (428),128,6,4.918033,603.277,1.753217,1380.173
Violet,V2 (443),231,9,4.054054,1272.996,1.923233,2988.284
Violet,V3 (458),210,11,5.527638,1380.595,2.017182,3702.43
Violet,V4 (473),138,3,2.222222,1240.013,2.14147,3735.939
Violet,V5 (508),160,3,1.910828,1067.235,2.212477,3914.756
Violet,V6 (525),167,7,4.375,765.075,2.252675,2515.708
Violet,V7 (542),218,9,4.30622,901.595,2.343243,2613.508
Violet,V8 (581),264,5,1.930502,761.953,2.411974,1425.68
Violet,V9 (598),236,-1,-0.4219409,781.378,2.264768,1106.308
Violet,V10 (615),268,2,0.7518797,1162.292,2.059775,938.7638
Violet,V11 (664),187,2,1.081081,518.686,1.731182,465.8257
Violet,V12 (692),153,0,0,456.662,1.642654,234.8792
Violet,V13 (720),160,0,0,521.883,1.775415,150.5767
Violet,V14 (750),221,4,1.843318,464.875,1.753774,104.6961
Violet,V15 (780),417,1,0.2403846,499.225,2.149449,53.38824
Violet,V16 (812),489,3,0.6172839,576.484,3.998177,20.66969
Blue,B1 (508),553,-4,-0.7181329,145.281,2.642393,388.6574
Blue,B2 (525),334,-8,-2.339181,179.517,2.471899,405.7029
Blue,B3 (542),323,0,0,547.067,2.417597,1074.172
Blue,B4 (581),297,0,0,746.961,2.115271,1324.436
Blue,B5 (598),224,1,0.4484305,877.33,2.049941,1336.704
Blue,B6 (615),218,1,0.4608295,934.237,1.941348,1042.063
Blue,B7 (661),444,2,0.4524887,583.849,1.625185,507.6937
Blue,B8 (679),298,4,1.360544,493.838,2.008979,473.7841
Blue,B9 (697),421,6,1.445783,607.535,1.942611,378.8128
Blue,B10 (717),406,8,2.01005,426.135,2.308322,198.4752
Blue,B11 (738),275,3,1.102941,277.992,2.339327,121.2353
Blue,B12 (760),268,4,1.515152,276.714,2.398694,99.49823
Blue,B13 (783),441,8,1.847575,255.913,2.824718,51.53712
Blue,B14 (812),786,10,1.28866,552.513,3.998639,24.99188
YellowGreen,YG1 (577),392,9,2.349869,926.135,1.668016,1183.866
YellowGreen,YG2 (598),393,7,1.813472,1820.557,1.782367,1275.289
YellowGreen,YG3 (615),253,5,2.016129,2696.528,1.730979,2010.498
YellowGreen,YG4 (661),449,6,1.354402,1539.893,1.26281,1234.775
YellowGreen,YG5 (679),348,10,2.95858,1375.638,1.577027,1101.936
YellowGreen,YG6 (697),435,8,1.873536,1518.844,1.702415,683.6777
YellowGreen,YG7 (720),307,3,0.986842,2101.191,2.085102,615.1151
YellowGreen,YG8 (750),280,3,1.083032,1084.376,2.169521,341.6541
YellowGreen,YG9 (780),397,6,1.534527,1041.234,2.28951,167.2076
YellowGreen,YG10 (812),616,-7,-1.123595,1210.898,3.562499,49.98619
Red,R1 (661),116,-3,-2.521008,420.961,2.048786,1421.417
Red,R2 (679),123,-1,-0.8064516,1099.674,2.246029,2571.949
Red,R3 (697),203,-1,-0.4901961,2065.483,2.021639,2162.952
Red,R4 (717),212,1,0.4739337,1973.36,2.278267,1151.672
Red,R5 (738),165,0,0,1650.678,2.325367,1044.886
Red,R6 (760),155,0,0,1455.068,2.232935,785.0895
Red,R7 (783),298,1,0.3367003,1917.816,2.513939,520.2504
Red,R8 (812),318,-2,-0.625,2138.256,3.944271,207.5678


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-39.775,1.111434,51.37
Violet,-19.925,1.092826,92.96
Blue,0,1.166652,82.42751
Red,19.875,1.029989,74.42
UV,39.95,1.06988,0
FSC Area Scaling Factor,1.17969,Window Extension,3
Flow Rate,16.15
Temperature,23
