DailyQCReport_U1368_20260122_082842


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,367,-12,-3.166227,2032.894,4.103979,2305.378
Violet,SSC,152,9,6.293706,1989.492,6.4344,10803.75
Blue,SSC-B,126,-6,-4.545455,1983.219,2.363809,11272.28
UV,UV1 (373),1219,101,9.033989,296.054,2.964463,54.8888
UV,UV2 (388),332,25,8.143322,1948.703,1.51371,465.2894
UV,UV3 (428),262,22,9.166667,1485.99,1.931753,1674.083
UV,UV4 (443),196,17,9.497207,1196.848,2.271907,2128.452
UV,UV5 (458),245,25,11.36364,1181.109,2.451493,3039.601
UV,UV6 (473),301,30,11.07011,1500.549,2.454695,4764.204
UV,UV7 (514),477,55,13.03318,1646.794,2.542098,7068.673
UV,UV8 (542),377,46,13.89728,1015.341,2.552482,4146.4
UV,UV9 (582),448,57,14.57801,1325.678,2.516123,2548.749
UV,UV10 (613),303,27,9.782609,1211.156,2.245096,4028.558
UV,UV11 (664),371,47,14.50617,570.958,1.808025,1847.048
UV,UV12 (692),336,25,8.038585,478.719,1.73388,1186.162
UV,UV13 (720),487,7,1.458333,529.92,1.808289,996.2907
UV,UV14 (750),823,14,1.730531,637.789,1.984322,1335.651
UV,UV15 (780),658,-31,-4.499274,592.094,1.941741,848.3746
UV,UV16 (812),938,-376,-28.61492,851.617,2.714489,683.6666
Violet,V1 (428),131,3,2.34375,600.116,1.350332,1233.643
Violet,V2 (443),237,6,2.597403,1270.432,1.585309,3177.455
Violet,V3 (458),217,7,3.333333,1387.752,1.730806,3434.229
Violet,V4 (473),141,3,2.173913,1233.256,1.860612,3700.071
Violet,V5 (508),168,8,5,1070.083,1.868696,3489.909
Violet,V6 (525),174,7,4.191617,764.388,1.909908,2843.455
Violet,V7 (542),227,9,4.12844,894.173,1.999912,2870.738
Violet,V8 (581),285,21,7.954545,770.42,2.08946,1390.447
Violet,V9 (598),247,11,4.661017,780.759,1.944043,1255.878
Violet,V10 (615),279,11,4.104477,1168.463,1.838726,1112.082
Violet,V11 (664),207,20,10.69519,515.064,1.680948,512.6536
Violet,V12 (692),167,14,9.150327,455.662,1.588064,227.7457
Violet,V13 (720),161,1,0.625,521.498,1.419765,152.5059
Violet,V14 (750),222,1,0.4524887,464.891,1.416743,121.8772
Violet,V15 (780),385,-32,-7.673861,497.106,1.532503,82.01971
Violet,V16 (812),290,-199,-40.6953,580.314,2.348638,33.26805
Blue,B1 (508),549,-4,-0.7233273,142.731,2.83529,396.471
Blue,B2 (525),337,3,0.8982036,179.584,2.61258,431.0768
Blue,B3 (542),326,3,0.9287925,541.856,2.523468,1121.214
Blue,B4 (581),298,1,0.3367003,740.372,2.225914,1421.13
Blue,B5 (598),223,-1,-0.4464286,875.279,2.157878,1351.85
Blue,B6 (615),212,-6,-2.752294,925.131,2.010464,1127.685
Blue,B7 (661),445,1,0.2252252,573.136,1.594909,540.7094
Blue,B8 (679),305,7,2.348993,487.246,1.901964,585.754
Blue,B9 (697),407,-14,-3.325416,601.846,1.784897,458.4518
Blue,B10 (717),372,-34,-8.374384,419.02,1.942844,220.0809
Blue,B11 (738),254,-21,-7.636364,275.546,1.944939,141.6309
Blue,B12 (760),247,-21,-7.835821,274.728,1.925811,114.8656
Blue,B13 (783),376,-65,-14.73923,254.012,2.090693,81.51569
Blue,B14 (812),477,-309,-39.31298,555.885,2.408085,75.87343
YellowGreen,YG1 (577),394,2,0.5102041,919.759,1.478862,1456.065
YellowGreen,YG2 (598),385,-8,-2.035623,1840.477,1.594334,1346.729
YellowGreen,YG3 (615),241,-12,-4.743083,2709.533,1.610003,2189.969
YellowGreen,YG4 (661),445,-4,-0.8908686,1532.447,1.622903,1394.289
YellowGreen,YG5 (679),358,10,2.873563,1361.888,1.789992,1327.262
YellowGreen,YG6 (697),428,-7,-1.609195,1529.605,1.624476,895.6377
YellowGreen,YG7 (720),285,-22,-7.166124,2095.469,1.66417,844.9208
YellowGreen,YG8 (750),256,-24,-8.571429,1084.229,1.687193,409.9474
YellowGreen,YG9 (780),346,-51,-12.84635,1042.781,1.637794,263.4715
YellowGreen,YG10 (812),384,-232,-37.66233,1228.87,1.962789,119.8135
Red,R1 (661),139,23,19.82759,408.461,1.689906,1393.688
Red,R2 (679),139,16,13.00813,1076.397,1.869799,2816.772
Red,R3 (697),198,-5,-2.463054,2020.71,1.514134,2117.073
Red,R4 (717),199,-13,-6.132076,1956.837,1.538737,1174.529
Red,R5 (738),154,-11,-6.666667,1631.426,1.563339,1255.579
Red,R6 (760),143,-12,-7.741936,1441.055,1.468467,827.9742
Red,R7 (783),253,-45,-15.10067,1899.899,1.494734,661.7669
Red,R8 (812),178,-140,-44.02515,2139.971,2.332991,271.3592


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-39.65,1.10632,51.2875
Violet,-20.025,1.08845,92.9
Blue,0,1.166774,82.42751
Red,20.25,1.019966,74.32
UV,40.075,1.020904,0
FSC Area Scaling Factor,1.180146,Window Extension,3
Flow Rate,17.01
Temperature,20.5
