DailyQCReport_U1368_20251112_095316


Configuration Name,5-Laser-V16-B14-R8-YG10-UV16
Serial Number,U1368
Bead Lot ID,2006
Software,SpectroFlo 3.3.0


Laser,Detector,Gain, Delta Gain,% Gain Change,Median, % rCV,Sensitivity
Detector Settings
Blue,FSC,347,-32,-8.443272,1953.724,3.843533,2880.267
Violet,SSC,152,9,6.293706,2013.947,6.305023,12461.74
Blue,SSC-B,124,-8,-6.060606,1936.766,2.257473,10998.88
UV,UV1 (373),1160,42,3.756708,309.7305,2.971738,59.02164
UV,UV2 (388),320,13,4.234528,2035.311,1.771485,468.2442
UV,UV3 (428),250,10,4.166667,1548.677,1.768054,1674.318
UV,UV4 (443),188,9,5.027933,1257.45,1.931286,2080.136
UV,UV5 (458),230,10,4.545455,1212.947,2.044223,2959.831
UV,UV6 (473),286,15,5.535055,1558.797,2.015905,4641.08
UV,UV7 (514),452,30,7.109005,1706.948,2.105632,6726.015
UV,UV8 (542),358,27,8.1571,1043.703,2.141078,4252.945
UV,UV9 (582),423,32,8.184143,1353.125,2.16316,2702.972
UV,UV10 (613),289,13,4.710145,1241.128,1.911875,4445.301
UV,UV11 (664),352,28,8.641975,593.2885,1.697484,1899.189
UV,UV12 (692),323,12,3.858521,494.663,1.759495,1234.549
UV,UV13 (720),466,-14,-2.916667,545.866,1.821123,1066.267
UV,UV14 (750),785,-24,-2.966625,651.799,1.930547,1262.787
UV,UV15 (780),633,-56,-8.127722,603.7445,1.928015,884.0408
UV,UV16 (812),871,-443,-33.71385,829.029,2.634193,662.4683
Violet,V1 (428),128,0,0,599.0115,1.243983,1323.442
Violet,V2 (443),232,1,0.4329004,1279.152,1.417839,3185.943
Violet,V3 (458),211,1,0.4761905,1384.249,1.547983,3843.12
Violet,V4 (473),139,1,0.7246377,1245.394,1.661263,3760.178
Violet,V5 (508),164,4,2.5,1072.49,1.684193,3652.573
Violet,V6 (525),170,3,1.796407,765.2515,1.748838,2795.96
Violet,V7 (542),223,5,2.293578,901.647,1.856022,2826.489
Violet,V8 (581),278,14,5.30303,764.404,1.924875,1410.353
Violet,V9 (598),242,6,2.542373,767.5785,1.773875,1165.055
Violet,V10 (615),276,8,2.985075,1171.526,1.678107,1007.243
Violet,V11 (664),208,21,11.22995,527.7755,1.582863,498.0323
Violet,V12 (692),167,14,9.150327,460.451,1.542534,261.5984
Violet,V13 (720),161,1,0.625,526.3345,1.34181,166.7547
Violet,V14 (750),221,0,0,466.894,1.381001,128.2093
Violet,V15 (780),383,-34,-8.153478,499.0335,1.503163,78.93513
Violet,V16 (812),283,-206,-42.12679,562.2705,2.376035,33.31376
Blue,B1 (508),554,1,0.1808318,145.686,2.713473,440.8593
Blue,B2 (525),339,5,1.497006,179.613,2.506997,435.137
Blue,B3 (542),331,8,2.47678,548.177,2.420549,1100.683
Blue,B4 (581),300,3,1.010101,738.9665,2.135715,1498.244
Blue,B5 (598),224,0,0,873.2525,2.081561,1291.458
Blue,B6 (615),213,-5,-2.293578,927.5645,1.950393,1061.272
Blue,B7 (661),447,3,0.6756757,571.1535,1.569312,536.8709
Blue,B8 (679),309,11,3.691275,489.999,1.892063,536.1554
Blue,B9 (697),418,-3,-0.7125891,612.234,1.752726,471.7499
Blue,B10 (717),377,-29,-7.142858,419.421,1.895067,220.8749
Blue,B11 (738),258,-17,-6.181818,277.426,1.903279,140.9183
Blue,B12 (760),251,-17,-6.343284,275.092,1.872494,114.1736
Blue,B13 (783),380,-61,-13.8322,253.3935,1.970996,78.8
Blue,B14 (812),470,-316,-40.20356,531.322,2.307737,72.71561
YellowGreen,YG1 (577),389,-3,-0.7653061,907.3865,1.383205,1409.434
YellowGreen,YG2 (598),378,-15,-3.816794,1784.323,1.542332,1394.189
YellowGreen,YG3 (615),239,-14,-5.533597,2653.619,1.555156,2061.078
YellowGreen,YG4 (661),447,-2,-0.4454343,1522.771,1.465503,1354.516
YellowGreen,YG5 (679),358,10,2.873563,1360.283,1.661293,1179.279
YellowGreen,YG6 (697),425,-10,-2.298851,1523.464,1.488657,832.8167
YellowGreen,YG7 (720),286,-21,-6.840391,2083.629,1.55116,849.8328
YellowGreen,YG8 (750),259,-21,-7.5,1085.535,1.598421,422.4739
YellowGreen,YG9 (780),347,-50,-12.59446,1038.851,1.505514,269.1231
YellowGreen,YG10 (812),375,-241,-39.12338,1174.251,1.841992,104.6173
Red,R1 (661),145,29,25,430.9065,1.764407,1508.832
Red,R2 (679),145,22,17.88618,1120.592,1.921128,2848.426
Red,R3 (697),205,2,0.9852217,2053.284,1.524856,2127.222
Red,R4 (717),204,-8,-3.773585,1997.954,1.557905,1270.935
Red,R5 (738),158,-7,-4.242424,1652.209,1.579411,1247.7
Red,R6 (760),146,-9,-5.806452,1450.053,1.477802,804.3242
Red,R7 (783),258,-40,-13.42282,1907.962,1.507631,608.4474
Red,R8 (812),177,-141,-44.33962,2065.85,2.261747,265.9468


Laser Settings
Laser, Laser Delay, Area Scaling Factor, Laser Power
YellowGreen,-39.75,1.107474,51.3275
Violet,-19.925,1.088203,92.96
Blue,0,1.170825,82.42751
Red,20.125,1.022789,74.368
UV,39.95,1.040631,0
FSC Area Scaling Factor,1.184206,Window Extension,3
Flow Rate,15.2
Temperature,21.75
